iter	Passed	Remaining
16672	2189355	1356134
16673	2189550	1356042
16674	2189735	1355944
16675	2189908	1355839
16676	2190069	1355725
16677	2190247	1355623
16678	2190401	1355506
16679	2190547	1355383
16680	2190664	1355243
16681	2190791	1355109
16682	2190921	1354977
16683	2191059	1354850
16684	2191195	1354721
16685	2191331	1354593
16686	2191490	1354479
16687	2191634	1354355
16688	2191770	1354227
16689	2191892	1354090
16690	2192025	1353959
16691	2192163	1353832
16692	2192304	1353707
16693	2192443	1353580
16694	2192599	1353464
16695	2192757	1353349
16696	2192890	1353219
16697	2193025	1353090
16698	2193136	1352946
16699	2193236	1352795
16700	2193361	1352660
16701	2193501	1352534
16702	2193649	1352413
16703	2193814	1352303
16704	2193983	1352194
16705	2194093	1352050
16706	2194184	1351893
16707	2194435	1351836
16708	2194621	1351738
16709	2194762	1351613
16710	2194932	1351505
16711	2195090	1351390
16712	2195249	1351276
16713	2195414	1351165
16714	2195582	1351057
16715	2195730	1350936
16716	2195872	1350810
16717	2196014	1350685
16718	2196151	1350558
16719	2196287	1350429
16720	2196426	1350302
16721	2196567	1350177
16722	2196690	1350040
16723	2196821	1349909
16724	2196931	1349765
16725	2197032	1349615
16726	2197151	1349475
16727	2197274	1349339
16728	2197398	1349203
16729	2197537	1349076
16730	2197689	1348958
16731	2197838	1348837
16732	2197957	1348698
16733	2198078	1348560
16734	2198197	1348422
16735	2198326	1348289
16736	2198451	1348154
16737	2198595	1348030
16738	2198750	1347913
16739	2198873	1347776
16740	2198975	1347627
16741	2199081	1347480
16742	2199202	1347343
16743	2199348	1347220
16744	2199489	1347095
16745	2199744	1347039
16746	2199982	1346973
16747	2200103	1346835
16748	2200238	1346706
16749	2200361	1346569
16750	2200472	1346426
16751	2200596	1346290
16752	2200745	1346169
16753	2200920	1346065
16754	2201087	1345955
16755	2201239	1345836
16756	2201371	1345706
16757	2201511	1345579
16758	2201634	1345443
16759	2201759	1345308
16760	2201887	1345174
16761	2202009	1345037
16762	2202129	1344899
16763	2202259	1344766
16764	2202381	1344629
16765	2202516	1344500
16766	2202652	1344372
16767	2202788	1344243
16768	2202910	1344106
16769	2203037	1343972
16770	2203159	1343835
16771	2203290	1343703
16772	2203434	1343580
16773	2203582	1343458
16774	2203732	1343338
16775	2203872	1343212
16776	2203996	1343077
16777	2204116	1342938
16778	2204243	1342804
16779	2204358	1342663
16780	2204487	1342530
16781	2204635	1342408
16782	2204791	1342292
16783	2204966	1342187
16784	2205189	1342112
16785	2205473	1342073
16786	2205604	1341942
16787	2205775	1341835
16788	2205929	1341716
16789	2206057	1341583
16790	2206210	1341465
16791	2206372	1341352
16792	2206550	1341249
16793	2206695	1341126
16794	2206838	1341002
16795	2206969	1340870
16796	2207086	1340730
16797	2207203	1340590
16798	2207336	1340459
16799	2207475	1340332
16800	2207605	1340200
16801	2207741	1340071
16802	2207862	1339934
16803	2207979	1339794
16804	2208095	1339653
16805	2208216	1339515
16806	2208337	1339377
16807	2208473	1339249
16808	2208597	1339113
16809	2208727	1338981
16810	2208855	1338847
16811	2208977	1338710
16812	2209095	1338571
16813	2209225	1338439
16814	2209362	1338310
16815	2209500	1338183
16816	2209648	1338062
16817	2209788	1337935
16818	2209904	1337795
16819	2210012	1337649
16820	2210116	1337501
16821	2210227	1337357
16822	2210330	1337209
16823	2210439	1337064
16824	2210771	1337053
16825	2210916	1336930
16826	2211070	1336813
16827	2211209	1336686
16828	2211326	1336546
16829	2211437	1336402
16830	2211564	1336268
16831	2211718	1336150
16832	2211875	1336034
16833	2212016	1335908
16834	2212150	1335779
16835	2212268	1335639
16836	2212384	1335499
16837	2212502	1335359
16838	2212620	1335220
16839	2212743	1335083
16840	2212867	1334948
16841	2212993	1334813
16842	2213118	1334677
16843	2213239	1334540
16844	2213338	1334389
16845	2213459	1334251
16846	2213579	1334113
16847	2213702	1333976
16848	2213816	1333834
16849	2213933	1333694
16850	2214049	1333554
16851	2214166	1333413
16852	2214291	1333278
16853	2214431	1333152
16854	2214577	1333029
16855	2214719	1332904
16856	2214848	1332772
16857	2214971	1332635
16858	2215093	1332498
16859	2215220	1332364
16860	2215334	1332223
16861	2215478	1332099
16862	2215632	1331981
16863	2215894	1331928
16864	2216122	1331854
16865	2216256	1331724
16866	2216388	1331593
16867	2216536	1331472
16868	2216703	1331362
16869	2216870	1331252
16870	2217021	1331132
16871	2217155	1331002
16872	2217282	1330868
16873	2217418	1330740
16874	2217546	1330606
16875	2217676	1330474
16876	2217804	1330340
16877	2217928	1330205
16878	2218059	1330073
16879	2218190	1329941
16880	2218322	1329810
16881	2218459	1329682
16882	2218589	1329550
16883	2218721	1329419
16884	2218854	1329289
16885	2218970	1329148
16886	2219081	1329004
16887	2219200	1328865
16888	2219313	1328723
16889	2219441	1328589
16890	2219588	1328467
16891	2219738	1328347
16892	2219869	1328215
16893	2219993	1328079
16894	2220126	1327949
16895	2220257	1327818
16896	2220386	1327685
16897	2220536	1327564
16898	2220770	1327494
16899	2220998	1327420
16900	2221120	1327283
16901	2221278	1327168
16902	2221406	1327034
16903	2221537	1326903
16904	2221678	1326777
16905	2221843	1326666
16906	2222013	1326557
16907	2222172	1326442
16908	2222290	1326303
16909	2222417	1326168
16910	2222539	1326032
16911	2222672	1325901
16912	2222802	1325768
16913	2222931	1325636
16914	2223046	1325495
16915	2223173	1325361
16916	2223302	1325227
16917	2223440	1325100
16918	2223610	1324992
16919	2223738	1324858
16920	2223845	1324712
16921	2223961	1324571
16922	2224084	1324435
16923	2224204	1324297
16924	2224323	1324158
16925	2224454	1324026
16926	2224595	1323901
16927	2224741	1323778
16928	2224866	1323643
16929	2225013	1323520
16930	2225143	1323388
16931	2225267	1323253
16932	2225390	1323116
16933	2225527	1322988
16934	2225674	1322865
16935	2225805	1322734
16936	2225929	1322598
16937	2226157	1322524
16938	2226357	1322433
16939	2226477	1322295
16940	2226637	1322180
16941	2226775	1322053
16942	2226905	1321921
16943	2227044	1321794
16944	2227198	1321675
16945	2227357	1321560
16946	2227492	1321431
16947	2227611	1321293
16948	2227730	1321154
16949	2227853	1321017
16950	2227977	1320881
16951	2228092	1320740
16952	2228216	1320604
16953	2228340	1320468
16954	2228467	1320334
16955	2228594	1320200
16956	2228715	1320062
16957	2228837	1319925
16958	2228959	1319789
16959	2229077	1319649
16960	2229176	1319498
16961	2229292	1319358
16962	2229424	1319227
16963	2229565	1319101
16964	2229713	1318979
16965	2229839	1318845
16966	2229946	1318699
16967	2230056	1318555
16968	2230172	1318414
16969	2230291	1318275
16970	2230423	1318144
16971	2230567	1318020
16972	2230707	1317894
16973	2230833	1317759
16974	2230955	1317622
16975	2231081	1317488
16976	2231182	1317338
16977	2231286	1317191
16978	2231612	1317174
16979	2231739	1317040
16980	2231873	1316910
16981	2232011	1316782
16982	2232127	1316642
16983	2232247	1316504
16984	2232390	1316379
16985	2232543	1316261
16986	2232700	1316144
16987	2232843	1316019
16988	2232965	1315882
16989	2233083	1315743
16990	2233203	1315605
16991	2233313	1315461
16992	2233442	1315328
16993	2233551	1315183
16994	2233657	1315037
16995	2233761	1314889
16996	2233850	1314733
16997	2233952	1314584
16998	2234065	1314442
16999	2234181	1314301
17000	2234293	1314158
17001	2234425	1314027
17002	2234559	1313898
17003	2234672	1313755
17004	2234780	1313610
17005	2234884	1313462
17006	2234985	1313313
17007	2235075	1313157
17008	2235180	1313011
17009	2235308	1312877
17010	2235448	1312750
17011	2235598	1312630
17012	2235748	1312509
17013	2235865	1312370
17014	2235969	1312222
17015	2236070	1312073
17016	2236184	1311931
17017	2236304	1311793
17018	2236436	1311662
17019	2236578	1311537
17020	2236702	1311401
17021	2236812	1311257
17022	2237069	1311199
17023	2237249	1311096
17024	2237361	1310953
17025	2237468	1310808
17026	2237601	1310677
17027	2237728	1310543
17028	2237857	1310411
17029	2237997	1310284
17030	2238156	1310169
17031	2238299	1310044
17032	2238447	1309922
17033	2238583	1309794
17034	2238698	1309652
17035	2238825	1309519
17036	2238952	1309385
17037	2239081	1309252
17038	2239210	1309119
17039	2239361	1308999
17040	2239485	1308863
17041	2239602	1308723
17042	2239717	1308582
17043	2239837	1308444
17044	2239964	1308310
17045	2240074	1308166
17046	2240182	1308021
17047	2240309	1307887
17048	2240452	1307762
17049	2240591	1307636
17050	2240715	1307500
17051	2240821	1307353
17052	2240928	1307208
17053	2241058	1307076
17054	2241190	1306944
17055	2241346	1306827
17056	2241517	1306719
17057	2241663	1306596
17058	2241787	1306461
17059	2241882	1306308
17060	2241967	1306149
17061	2242064	1305998
17062	2242171	1305852
17063	2242298	1305718
17064	2242612	1305693
17065	2242830	1305612
17066	2242969	1305485
17067	2243096	1305351
17068	2243249	1305232
17069	2243408	1305117
17070	2243568	1305002
17071	2243704	1304873
17072	2243835	1304741
17073	2243960	1304606
17074	2244072	1304463
17075	2244163	1304308
17076	2244262	1304158
17077	2244383	1304021
17078	2244506	1303885
17079	2244632	1303750
17080	2244762	1303618
17081	2244891	1303485
17082	2245007	1303345
17083	2245110	1303196
17084	2245226	1303056
17085	2245358	1302925
17086	2245502	1302801
17087	2245636	1302671
17088	2245759	1302535
17089	2245880	1302398
17090	2245999	1302258
17091	2246109	1302115
17092	2246205	1301963
17093	2246325	1301825
17094	2246466	1301699
17095	2246616	1301578
17096	2246735	1301440
17097	2246860	1301304
17098	2246979	1301166
17099	2247086	1301020
17100	2247180	1300867
17101	2247304	1300732
17102	2247440	1300603
17103	2247724	1300560
17104	2247919	1300465
17105	2248046	1300331
17106	2248167	1300194
17107	2248312	1300070
17108	2248463	1299950
17109	2248615	1299830
17110	2248754	1299703
17111	2248862	1299558
17112	2248966	1299411
17113	2249078	1299269
17114	2249198	1299131
17115	2249330	1299000
17116	2249452	1298863
17117	2249577	1298727
17118	2249704	1298593
17119	2249826	1298456
17120	2249949	1298320
17121	2250059	1298176
17122	2250162	1298029
17123	2250285	1297892
17124	2250407	1297755
17125	2250522	1297615
17126	2250642	1297477
17127	2250757	1297336
17128	2250872	1297195
17129	2250978	1297049
17130	2251093	1296908
17131	2251200	1296762
17132	2251328	1296629
17133	2251472	1296505
17134	2251608	1296376
17135	2251740	1296245
17136	2251866	1296110
17137	2251985	1295972
17138	2252090	1295826
17139	2252207	1295686
17140	2252346	1295559
17141	2252486	1295432
17142	2252785	1295397
17143	2252936	1295277
17144	2253049	1295135
17145	2253198	1295014
17146	2253328	1294881
17147	2253453	1294746
17148	2253595	1294621
17149	2253753	1294505
17150	2253910	1294388
17151	2254054	1294264
17152	2254173	1294125
17153	2254296	1293989
17154	2254421	1293854
17155	2254533	1293711
17156	2254636	1293564
17157	2254759	1293428
17158	2254875	1293287
17159	2254987	1293145
17160	2255090	1292997
17161	2255204	1292856
17162	2255337	1292725
17163	2255467	1292593
17164	2255592	1292458
17165	2255705	1292316
17166	2255824	1292177
17167	2255933	1292033
17168	2256055	1291896
17169	2256176	1291759
17170	2256319	1291634
17171	2256461	1291508
17172	2256602	1291383
17173	2256734	1291252
17174	2256849	1291111
17175	2256955	1290965
17176	2257073	1290826
17177	2257186	1290684
17178	2257319	1290554
17179	2257460	1290427
17180	2257595	1290298
17181	2257713	1290159
17182	2257960	1290094
17183	2258155	1289999
17184	2258282	1289865
17185	2258410	1289731
17186	2258540	1289599
17187	2258665	1289464
17188	2258789	1289328
17189	2258914	1289194
17190	2259053	1289066
17191	2259195	1288941
17192	2259349	1288822
17193	2259484	1288693
17194	2259602	1288554
17195	2259722	1288416
17196	2259849	1288282
17197	2259962	1288140
17198	2260078	1288000
17199	2260206	1287866
17200	2260345	1287739
17201	2260476	1287608
17202	2260596	1287470
17203	2260721	1287335
17204	2260843	1287198
17205	2260968	1287063
17206	2261081	1286921
17207	2261201	1286783
17208	2261344	1286658
17209	2261490	1286535
17210	2261627	1286407
17211	2261742	1286266
17212	2261852	1286123
17213	2261971	1285984
17214	2262092	1285847
17215	2262220	1285713
17216	2262358	1285586
17217	2262503	1285462
17218	2262657	1285343
17219	2262802	1285220
17220	2262949	1285097
17221	2263109	1284982
17222	2263341	1284908
17223	2263541	1284815
17224	2263697	1284698
17225	2263823	1284563
17226	2263945	1284427
17227	2264072	1284293
17228	2264218	1284169
17229	2264369	1284049
17230	2264524	1283931
17231	2264670	1283808
17232	2264798	1283675
17233	2264926	1283541
17234	2265027	1283392
17235	2265136	1283248
17236	2265262	1283114
17237	2265383	1282976
17238	2265495	1282834
17239	2265614	1282695
17240	2265735	1282558
17241	2265855	1282420
17242	2265987	1282290
17243	2266114	1282155
17244	2266238	1282020
17245	2266367	1281887
17246	2266494	1281753
17247	2266615	1281616
17248	2266737	1281479
17249	2266859	1281342
17250	2266985	1281208
17251	2267105	1281070
17252	2267233	1280936
17253	2267374	1280811
17254	2267514	1280684
17255	2267629	1280543
17256	2267739	1280400
17257	2267851	1280258
17258	2267957	1280112
17259	2268072	1279971
17260	2268192	1279833
17261	2268508	1279806
17262	2268668	1279690
17263	2268804	1279562
17264	2268939	1279432
17265	2269086	1279310
17266	2269234	1279187
17267	2269385	1279067
17268	2269519	1278937
17269	2269639	1278799
17270	2269757	1278660
17271	2269871	1278519
17272	2269976	1278373
17273	2270078	1278224
17274	2270204	1278090
17275	2270328	1277955
17276	2270458	1277822
17277	2270583	1277687
17278	2270701	1277549
17279	2270817	1277408
17280	2270941	1277273
17281	2271070	1277140
17282	2271203	1277009
17283	2271346	1276884
17284	2271485	1276757
17285	2271611	1276623
17286	2271742	1276491
17287	2271869	1276357
17288	2271994	1276222
17289	2272119	1276087
17290	2272254	1275958
17291	2272393	1275831
17292	2272543	1275710
17293	2272672	1275577
17294	2272797	1275442
17295	2272922	1275307
17296	2273138	1275223
17297	2273358	1275141
17298	2273508	1275020
17299	2273644	1274891
17300	2273777	1274761
17301	2273942	1274648
17302	2274101	1274532
17303	2274257	1274415
17304	2274389	1274283
17305	2274515	1274149
17306	2274644	1274016
17307	2274773	1273883
17308	2274901	1273750
17309	2275031	1273618
17310	2275161	1273486
17311	2275301	1273359
17312	2275431	1273226
17313	2275551	1273089
17314	2275677	1272954
17315	2275800	1272818
17316	2275915	1272678
17317	2276040	1272542
17318	2276174	1272413
17319	2276315	1272286
17320	2276462	1272163
17321	2276584	1272027
17322	2276696	1271885
17323	2276815	1271746
17324	2276936	1271609
17325	2277060	1271473
17326	2277194	1271343
17327	2277338	1271219
17328	2277482	1271094
17329	2277611	1270962
17330	2277713	1270814
17331	2277823	1270671
17332	2278097	1270619
17333	2278290	1270522
17334	2278419	1270389
17335	2278543	1270253
17336	2278681	1270125
17337	2278838	1270008
17338	2278997	1269892
17339	2279144	1269769
17340	2279280	1269640
17341	2279408	1269507
17342	2279533	1269372
17343	2279663	1269239
17344	2279782	1269101
17345	2279912	1268969
17346	2280035	1268833
17347	2280169	1268703
17348	2280300	1268571
17349	2280429	1268439
17350	2280555	1268304
17351	2280681	1268170
17352	2280804	1268033
17353	2280932	1267900
17354	2281051	1267762
17355	2281174	1267625
17356	2281310	1267496
17357	2281451	1267370
17358	2281578	1267237
17359	2281705	1267103
17360	2281827	1266966
17361	2281939	1266823
17362	2282061	1266687
17363	2282191	1266555
17364	2282332	1266428
17365	2282482	1266307
17366	2282609	1266173
17367	2282852	1266104
17368	2283060	1266015
17369	2283200	1265888
17370	2283326	1265753
17371	2283446	1265616
17372	2283587	1265490
17373	2283734	1265367
17374	2283879	1265243
17375	2284014	1265113
17376	2284148	1264984
17377	2284277	1264851
17378	2284395	1264712
17379	2284513	1264573
17380	2284639	1264438
17381	2284769	1264306
17382	2284888	1264168
17383	2285008	1264030
17384	2285127	1263892
17385	2285257	1263759
17386	2285373	1263619
17387	2285491	1263480
17388	2285602	1263338
17389	2285714	1263196
17390	2285835	1263058
17391	2285946	1262916
17392	2286047	1262767
17393	2286165	1262629
17394	2286304	1262501
17395	2286446	1262376
17396	2286578	1262244
17397	2286702	1262109
17398	2286816	1261968
17399	2286935	1261829
17400	2287052	1261690
17401	2287186	1261560
17402	2287326	1261434
17403	2287469	1261308
17404	2287599	1261176
17405	2287918	1261148
17406	2288043	1261013
17407	2288150	1260868
17408	2288264	1260727
17409	2288408	1260602
17410	2288548	1260476
17411	2288677	1260343
17412	2288808	1260211
17413	2288966	1260095
17414	2289135	1259984
17415	2289293	1259867
17416	2289432	1259739
17417	2289564	1259608
17418	2289698	1259478
17419	2289828	1259346
17420	2289955	1259212
17421	2290083	1259079
17422	2290219	1258950
17423	2290349	1258818
17424	2290482	1258687
17425	2290606	1258552
17426	2290724	1258413
17427	2290849	1258277
17428	2290974	1258143
17429	2291112	1258015
17430	2291253	1257888
17431	2291409	1257770
17432	2291548	1257643
17433	2291677	1257511
17434	2291801	1257375
17435	2291926	1257240
17436	2292048	1257103
17437	2292185	1256975
17438	2292332	1256852
17439	2292476	1256727
17440	2292589	1256586
17441	2292716	1256452
17442	2292889	1256343
17443	2293137	1256275
17444	2293292	1256157
17445	2293457	1256044
17446	2293617	1255928
17447	2293769	1255808
17448	2293932	1255694
17449	2294098	1255581
17450	2294238	1255454
17451	2294357	1255316
17452	2294484	1255182
17453	2294616	1255051
17454	2294746	1254918
17455	2294875	1254786
17456	2295004	1254653
17457	2295140	1254524
17458	2295275	1254394
17459	2295393	1254255
17460	2295489	1254105
17461	2295584	1253953
17462	2295689	1253808
17463	2295797	1253663
17464	2295919	1253527
17465	2296039	1253388
17466	2296190	1253268
17467	2296367	1253161
17468	2296554	1253060
17469	2296703	1252938
17470	2296831	1252805
17471	2296955	1252669
17472	2297075	1252531
17473	2297212	1252403
17474	2297363	1252282
17475	2297516	1252162
17476	2297672	1252044
17477	2297838	1251932
17478	2297986	1251809
17479	2298110	1251674
17480	2298243	1251543
17481	2298579	1251523
17482	2298763	1251420
17483	2298908	1251296
17484	2299049	1251170
17485	2299203	1251050
17486	2299361	1250933
17487	2299497	1250804
17488	2299631	1250674
17489	2299761	1250541
17490	2299891	1250409
17491	2299998	1250265
17492	2300111	1250123
17493	2300246	1249993
17494	2300363	1249854
17495	2300487	1249719
17496	2300607	1249581
17497	2300730	1249445
17498	2300848	1249306
17499	2300958	1249162
17500	2301075	1249023
17501	2301208	1248892
17502	2301340	1248761
17503	2301472	1248630
17504	2301585	1248489
17505	2301701	1248349
17506	2301830	1248216
17507	2301946	1248076
17508	2302060	1247935
17509	2302177	1247796
17510	2302318	1247669
17511	2302470	1247549
17512	2302596	1247414
17513	2302722	1247280
17514	2302844	1247144
17515	2302959	1247003
17516	2303093	1246873
17517	2303367	1246819
17518	2303607	1246746
17519	2303751	1246621
17520	2303882	1246489
17521	2304033	1246369
17522	2304196	1246254
17523	2304366	1246144
17524	2304508	1246017
17525	2304636	1245884
17526	2304765	1245751
17527	2304888	1245615
17528	2304993	1245469
17529	2305123	1245337
17530	2305252	1245204
17531	2305379	1245070
17532	2305502	1244934
17533	2305626	1244798
17534	2305753	1244665
17535	2305881	1244531
17536	2306009	1244398
17537	2306138	1244265
17538	2306281	1244140
17539	2306412	1244008
17540	2306530	1243869
17541	2306657	1243735
17542	2306783	1243601
17543	2306901	1243462
17544	2307028	1243328
17545	2307167	1243200
17546	2307312	1243076
17547	2307455	1242951
17548	2307587	1242820
17549	2307715	1242686
17550	2307842	1242552
17551	2307965	1242416
17552	2308196	1242339
17553	2308431	1242263
17554	2308606	1242155
17555	2308765	1242038
17556	2308927	1241923
17557	2309090	1241808
17558	2309249	1241691
17559	2309368	1241553
17560	2309491	1241417
17561	2309618	1241283
17562	2309747	1241150
17563	2309883	1241021
17564	2310006	1240885
17565	2310140	1240755
17566	2310276	1240625
17567	2310404	1240492
17568	2310535	1240361
17569	2310651	1240220
17570	2310780	1240088
17571	2310909	1239955
17572	2311044	1239825
17573	2311198	1239706
17574	2311330	1239574
17575	2311458	1239441
17576	2311585	1239307
17577	2311714	1239174
17578	2311837	1239038
17579	2311967	1238906
17580	2312097	1238774
17581	2312243	1238650
17582	2312391	1238527
17583	2312518	1238393
17584	2312645	1238259
17585	2312771	1238125
17586	2312999	1238045
17587	2313223	1237963
17588	2313377	1237843
17589	2313520	1237718
17590	2313673	1237598
17591	2313834	1237482
17592	2313991	1237364
17593	2314129	1237236
17594	2314254	1237101
17595	2314389	1236971
17596	2314511	1236835
17597	2314627	1236695
17598	2314744	1236556
17599	2314868	1236420
17600	2314986	1236281
17601	2315115	1236148
17602	2315240	1236013
17603	2315359	1235875
17604	2315478	1235737
17605	2315597	1235599
17606	2315716	1235461
17607	2315843	1235326
17608	2315968	1235191
17609	2316110	1235065
17610	2316255	1234941
17611	2316398	1234816
17612	2316521	1234680
17613	2316640	1234541
17614	2316772	1234410
17615	2316901	1234278
17616	2317016	1234137
17617	2317155	1234010
17618	2317298	1233884
17619	2317443	1233759
17620	2317570	1233626
17621	2317687	1233486
17622	2317938	1233418
17623	2318149	1233329
17624	2318304	1233210
17625	2318475	1233100
17626	2318636	1232984
17627	2318809	1232874
17628	2318945	1232745
17629	2319073	1232612
17630	2319199	1232477
17631	2319326	1232343
17632	2319447	1232206
17633	2319562	1232066
17634	2319684	1231929
17635	2319797	1231788
17636	2319911	1231647
17637	2320036	1231512
17638	2320160	1231376
17639	2320275	1231236
17640	2320398	1231100
17641	2320528	1230967
17642	2320663	1230838
17643	2320785	1230701
17644	2320909	1230566
17645	2321028	1230428
17646	2321175	1230304
17647	2321331	1230186
17648	2321466	1230056
17649	2321591	1229921
17650	2321707	1229781
17651	2321823	1229641
17652	2321947	1229505
17653	2322073	1229371
17654	2322214	1229245
17655	2322363	1229123
17656	2322498	1228992
17657	2322648	1228871
17658	2322946	1228827
17659	2323099	1228707
17660	2323224	1228572
17661	2323359	1228442
17662	2323515	1228324
17663	2323674	1228207
17664	2323838	1228092
17665	2323958	1227955
17666	2324069	1227812
17667	2324186	1227673
17668	2324307	1227536
17669	2324433	1227401
17670	2324560	1227268
17671	2324690	1227135
17672	2324807	1226996
17673	2324930	1226860
17674	2325068	1226732
17675	2325180	1226590
17676	2325296	1226450
17677	2325426	1226318
17678	2325545	1226179
17679	2325659	1226039
17680	2325782	1225902
17681	2325900	1225764
17682	2326019	1225626
17683	2326160	1225499
17684	2326311	1225378
17685	2326441	1225246
17686	2326563	1225109
17687	2326691	1224976
17688	2326813	1224839
17689	2326925	1224697
17690	2327073	1224574
17691	2327229	1224456
17692	2327374	1224331
17693	2327501	1224197
17694	2327631	1224065
17695	2327857	1223983
17696	2328080	1223899
17697	2328219	1223772
17698	2328352	1223641
17699	2328505	1223521
17700	2328660	1223402
17701	2328826	1223288
17702	2328966	1223161
17703	2329087	1223024
17704	2329214	1222890
17705	2329343	1222757
17706	2329467	1222621
17707	2329595	1222488
17708	2329725	1222356
17709	2329850	1222220
17710	2329984	1222090
17711	2330115	1221958
17712	2330244	1221825
17713	2330377	1221695
17714	2330499	1221558
17715	2330633	1221428
17716	2330763	1221295
17717	2330892	1221162
17718	2331018	1221028
17719	2331158	1220901
17720	2331310	1220780
17721	2331444	1220650
17722	2331578	1220520
17723	2331693	1220379
17724	2331811	1220241
17725	2331932	1220103
17726	2332065	1219972
17727	2332211	1219849
17728	2332380	1219736
17729	2332513	1219606
17730	2332631	1219467
17731	2332887	1219400
17732	2333158	1219342
17733	2333305	1219218
17734	2333440	1219088
17735	2333590	1218966
17736	2333767	1218859
17737	2334008	1218784
17738	2334160	1218663
17739	2334304	1218538
17740	2334436	1218407
17741	2334583	1218283
17742	2334724	1218157
17743	2334862	1218028
17744	2335008	1217904
17745	2335157	1217782
17746	2335289	1217651
17747	2335409	1217513
17748	2335533	1217377
17749	2335659	1217243
17750	2335787	1217109
17751	2335919	1216978
17752	2336059	1216851
17753	2336207	1216727
17754	2336353	1216604
17755	2336488	1216473
17756	2336623	1216344
17757	2336755	1216213
17758	2336883	1216079
17759	2337020	1215950
17760	2337174	1215830
17761	2337334	1215714
17762	2337476	1215587
17763	2337606	1215455
17764	2337712	1215310
17765	2337830	1215172
17766	2337962	1215040
17767	2338112	1214918
17768	2338273	1214802
17769	2338430	1214683
17770	2338699	1214623
17771	2338913	1214534
17772	2339063	1214412
17773	2339202	1214284
17774	2339362	1214167
17775	2339523	1214051
17776	2339686	1213936
17777	2339826	1213808
17778	2339955	1213675
17779	2340079	1213540
17780	2340181	1213393
17781	2340292	1213251
17782	2340417	1213116
17783	2340549	1212984
17784	2340682	1212853
17785	2340813	1212721
17786	2340957	1212596
17787	2341083	1212462
17788	2341212	1212329
17789	2341354	1212202
17790	2341473	1212064
17791	2341603	1211931
17792	2341744	1211805
17793	2341859	1211665
17794	2341990	1211533
17795	2342140	1211410
17796	2342284	1211285
17797	2342413	1211152
17798	2342529	1211013
17799	2342654	1210878
17800	2342778	1210742
17801	2342912	1210612
17802	2343055	1210486
17803	2343236	1210380
17804	2343384	1210257
17805	2343509	1210121
17806	2343639	1209989
17807	2343799	1209872
17808	2344049	1209802
17809	2344236	1209699
17810	2344382	1209574
17811	2344507	1209439
17812	2344633	1209305
17813	2344792	1209188
17814	2344959	1209074
17815	2345102	1208948
17816	2345229	1208814
17817	2345359	1208682
17818	2345483	1208546
17819	2345598	1208406
17820	2345722	1208270
17821	2345858	1208141
17822	2345991	1208010
17823	2346113	1207874
17824	2346242	1207740
17825	2346357	1207600
17826	2346470	1207459
17827	2346592	1207323
17828	2346720	1207189
17829	2346847	1207055
17830	2346998	1206933
17831	2347155	1206815
17832	2347285	1206682
17833	2347396	1206540
17834	2347523	1206406
17835	2347643	1206268
17836	2347767	1206133
17837	2347909	1206006
17838	2348055	1205882
17839	2348212	1205764
17840	2348365	1205643
17841	2348501	1205514
17842	2348636	1205384
17843	2348773	1205255
17844	2349096	1205222
17845	2349246	1205099
17846	2349368	1204962
17847	2349477	1204819
17848	2349632	1204700
17849	2349773	1204573
17850	2349907	1204442
17851	2350049	1204316
17852	2350206	1204197
17853	2350366	1204080
17854	2350522	1203961
17855	2350657	1203831
17856	2350789	1203700
17857	2350925	1203570
17858	2351068	1203444
17859	2351186	1203306
17860	2351304	1203167
17861	2351434	1203034
17862	2351547	1202894
17863	2351670	1202757
17864	2351799	1202624
17865	2351906	1202480
17866	2352043	1202351
17867	2352177	1202221
17868	2352298	1202084
17869	2352406	1201940
17870	2352530	1201804
17871	2352653	1201668
17872	2352780	1201534
17873	2352911	1201402
17874	2353061	1201280
17875	2353221	1201163
17876	2353357	1201033
17877	2353471	1200893
17878	2353587	1200753
17879	2353706	1200615
17880	2353826	1200478
17881	2353965	1200349
17882	2354125	1200232
17883	2354284	1200114
17884	2354493	1200022
17885	2354720	1199939
17886	2354885	1199825
17887	2355027	1199698
17888	2355167	1199571
17889	2355331	1199456
17890	2355498	1199342
17891	2355665	1199228
17892	2355814	1199106
17893	2355966	1198984
17894	2356097	1198852
17895	2356217	1198714
17896	2356342	1198579
17897	2356472	1198447
17898	2356601	1198314
17899	2356732	1198182
17900	2356850	1198043
17901	2356976	1197909
17902	2357097	1197772
17903	2357211	1197631
17904	2357340	1197498
17905	2357462	1197361
17906	2357586	1197226
17907	2357713	1197092
17908	2357834	1196955
17909	2357964	1196822
17910	2358114	1196700
17911	2358274	1196583
17912	2358400	1196448
17913	2358526	1196313
17914	2358662	1196184
17915	2358793	1196052
17916	2358936	1195926
17917	2359089	1195805
17918	2359240	1195683
17919	2359369	1195550
17920	2359477	1195407
17921	2359782	1195363
17922	2359951	1195250
17923	2360087	1195120
17924	2360223	1194991
17925	2360378	1194871
17926	2360542	1194756
17927	2360711	1194643
17928	2360852	1194516
17929	2360985	1194385
17930	2361103	1194247
17931	2361212	1194103
17932	2361342	1193971
17933	2361469	1193837
17934	2361602	1193706
17935	2361730	1193572
17936	2361856	1193437
17937	2362010	1193317
17938	2362153	1193191
17939	2362260	1193047
17940	2362355	1192897
17941	2362461	1192752
17942	2362585	1192617
