,Date,Year,Month,CD_UF,area_km2,NDVI_d,dewpoint_temperature_2m_d,humidity_d,max_temperature_2m_d,min_temperature_2m_d,surface_pressure_d,temperature_2m_d,total_precipitation_d,u_component_of_wind_10m_d,v_component_of_wind_10m_d,max_elevation_d,mean_elevation_d,min_elevation_d,stdDev_elevation_d,variance_elevation_d,PopTotal_Urban_UF,PopTotal_Rural_UF,cases0_19,cases20_99,Forest_Cover_Percent,Urban_Cover_Percent,ivs,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_e_trabalho,t_sem_agua_esgoto,t_sem_lixo,t_vulner_mais1h,t_analf_15m,t_cdom_fundin,t_p15a24_nada,t_vulner,t_desocup18m,t_p18m_fundin_informal,idhm,idhm_long,idhm_educ,idhm_renda,idhm_educ_sub_esc,t_pop18m_fundc,idhm_educ_sub_freq,renda_per_capita,pea10a14,pea15a17,pea18m,t_eletrica,t_densidadem2,rdpc_def_vulner,t_analf_18m,t_formal_18m,t_fundc_ocup18m,t_medioc_ocup18m,CNN_all,CNN_0-19,rate_total,rate_019
3178,2018-11-01,2018,11,27,27830.656,0.1942330712613205,293.3917126530514,71.69279067268363,304.627064572393,295.1560271391754,99377.55402932002,298.97175632076375,0.6830671824319059,-3.306430912859358,0.7719491104057719,379.97747696358334,158.17474779471758,58.37781197464248,49.41467348413754,3063.145548987723,2297860,822634,51,90,65.21622534925987,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63,2.3393421173095703,0.0,4.518515337635644,4.168870309714367
3179,2018-12-01,2018,12,27,27830.656,0.2436622408549994,293.74009066146215,71.42524223937713,306.63724217284545,294.60389853614186,99421.32378409432,299.3583641418003,0.560939090600991,-2.7638445820013207,0.4377884834339012,379.97747696358334,158.17474779471758,58.37781197464248,49.41467348413754,3063.145548987723,2297860,822634,45,95,65.21622534925987,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63,0.0,0.0,4.486469129567306,3.6784149791597356
3180,2019-01-01,2019,1,27,27830.656,0.2015687841907538,294.11755574095014,73.94278589281154,304.87862884382224,295.22271835300484,99494.8740067419,299.1845837498046,0.8804124341138309,-2.467714976930248,1.378381261728666,379.97747696358334,158.17474779471758,58.37781197464248,49.41467348413754,3063.145548987723,2297860,822634,98,261,64.65200758997776,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63,5.379128932952881,24.70244598388672,11.504588696533306,8.010770399058979
3181,2019-02-01,2019,2,27,27830.656,0.2528204048300541,295.20370919025333,74.82287212494508,306.2213391739828,295.5592458641444,99325.44545482726,300.1096859808133,0.6452322005763823,-2.413366589600072,0.2132545360650825,379.97747696358334,158.17474779471758,58.37781197464248,49.41467348413754,3063.145548987723,2297860,822634,198,358,64.65200758997776,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63,32.83131408691406,20.852449417114254,17.81769168599587,16.185025908302837
3182,2019-03-01,2019,3,27,27830.656,0.3115241920352024,295.2603979476619,75.39945604408581,308.8357427736224,294.9715643999349,99357.8162824032,300.02150739676244,1.3553674825770146,-1.9665248229007597,0.3378123493653668,379.97747696358334,158.17474779471758,58.37781197464248,49.41467348413754,3063.145548987723,2297860,822634,258,622,64.65200758997776,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63,109.01856231689452,54.57148361206055,28.20066310013735,21.08957921384915
3183,2019-04-01,2019,4,27,27830.656,0.3315876483935744,295.4596677627207,78.3293573295431,304.777871231561,295.6944239139784,99366.90061348325,299.5605405317381,1.1104521351149022,-1.869834965799132,0.6933664540076595,379.97747696358334,158.17474779471758,58.37781197464248,49.41467348413754,3063.145548987723,2297860,822634,674,1177,64.65200758997776,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63,203.14942932128903,100.5350570678711,59.31753113449345,55.0944821323036
3184,2019-05-01,2019,5,27,27830.656,0.3527075031799962,294.4999249895875,76.61912215721148,303.89704368984155,294.3151047654686,99451.49541145583,298.96534393429266,0.6537677612145333,-1.9126372123089377,0.8002968789749205,379.97747696358334,158.17474779471758,58.37781197464248,49.41467348413754,3063.145548987723,2297860,822634,1918,2762,64.65200758997776,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63,178.82435607910156,93.23526763916016,149.97625375982136,156.78222066729717
3185,2019-06-01,2019,6,27,27830.656,0.2532807468699347,293.63146492782914,80.80347628571393,302.49515241821325,293.35941724198415,99755.0467286001,297.14000171426113,1.773660648790619,-1.9723779814144904,1.6299759261377866,379.97747696358334,158.17474779471758,58.37781197464248,49.41467348413754,3063.145548987723,2297860,822634,1837,2808,64.65200758997776,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63,153.20858764648438,86.41094207763672,148.85463647742952,150.16107370480964
3186,2019-07-01,2019,7,27,27830.656,0.2764974452403018,293.0647970777157,82.49912587015515,302.0604926075669,290.6107082187807,99774.3870951928,296.21324799661966,1.764057351433642,-1.744974407186216,1.5757854728914082,379.97747696358334,158.17474779471758,58.37781197464248,49.41467348413754,3063.145548987723,2297860,822634,1526,2352,64.65200758997776,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63,71.84341430664062,52.20473098754883,124.27519488901436,124.73913907106126
3187,2019-08-01,2019,8,27,27830.656,0.3141059453031615,292.13288559736725,78.5543266806866,300.85045097540115,292.2598545756783,99944.2121420612,296.0708852284785,1.132692921166043,-2.3106695116619176,1.906946066738437,379.97747696358334,158.17474779471758,58.37781197464248,49.41467348413754,3063.145548987723,2297860,822634,854,1141,64.65200758997776,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63,58.55028533935547,41.46034240722656,63.9321850963341,69.80814204894254
3188,2019-09-01,2019,9,27,27830.656,0.2836303532997253,292.5472752173976,75.84858934923847,303.3857297101818,293.24957947939725,99727.91633907768,297.1032878897902,0.6283706312855021,-2.556267583681157,1.275144669072636,379.97747696358334,158.17474779471758,58.37781197464248,49.41467348413754,3063.145548987723,2297860,822634,520,666,64.65200758997776,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63,42.2055549621582,29.707115173339844,38.00680276904875,42.50612864806806
3189,2019-10-01,2019,10,27,27830.656,0.2612560860186281,292.6349163928914,71.28534342108358,304.9495481253348,293.8071900710599,99514.85706244086,298.2633999122696,0.4110951069859951,-2.986923790506552,0.9407293436691256,379.97747696358334,158.17474779471758,58.37781197464248,49.41467348413754,3063.145548987723,2297860,822634,266,366,64.65200758997776,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63,24.86543083190918,23.79172134399414,20.25320349918955,21.74351965458866
3190,2019-11-01,2019,11,27,27830.656,0.2958296541163321,292.69373965823536,66.55234893165962,308.0276867177294,294.36867276065584,99309.95106508328,299.5242714542088,0.2403149472974157,-3.0133908848568143,0.3904021897161985,379.97747696358334,158.17474779471758,58.37781197464248,49.41467348413754,3063.145548987723,2297860,822634,94,139,64.65200758997776,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63,7.6044697761535645,13.060481071472168,7.46676647992273,7.683800178689226
3191,2019-12-01,2019,12,27,27830.656,0.2537620645889783,293.06711890547035,66.31662506822678,308.1230564589803,295.1859057922767,99327.3469721918,299.9930413437663,0.3758360907347355,-3.0731868927337347,0.4239740903835488,379.97747696358334,158.17474779471758,58.37781197464248,49.41467348413754,3063.145548987723,2297860,822634,56,88,64.65200758997776,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63,23.13372039794922,11.894417762756348,4.6146539618406575,4.57758308517656
3192,2001-01-01,2001,1,28,21938.184,0.2498335029279141,293.7333038442112,72.93388076167432,304.0033876261432,294.778128680528,100233.03368055812,298.9728917422137,0.5791262303249962,-3.238708188504456,0.826526304242105,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,50,179,97.51239530559155,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,1.0,1.0,11.073409938119465,6.5939833857994605
3193,2001-02-01,2001,2,28,21938.184,0.2223392531996776,294.4078835788624,72.8776206814486,305.3131496967439,295.6613860814577,100075.93473722812,299.7041373666788,0.5099173520135962,-3.1422572317631894,0.6918524497067585,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,45,180,97.51239530559155,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,1.0,1.0,10.879987930466722,5.934585047219516
3194,2001-03-01,2001,3,28,21938.184,0.2097643667673949,294.9701628819779,76.95791144150593,304.50140558203367,295.6296395530697,100146.03460790022,299.34897477774854,1.007867110570552,-2.79050219514905,0.8866850251759057,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,83,283,97.51239530559155,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,1.0,1.0,17.698113700225868,10.946012420427106
3195,2001-04-01,2001,4,28,21938.184,0.2265891657650683,294.19456816710465,75.67587543747453,303.2686146482741,294.9405945639119,100242.09702743877,298.82345103244853,0.8287608321905479,-2.518253603259075,1.6230041858609994,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,112,392,97.51239530559155,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,1.0,1.0,24.371172964245456,14.770522784190792
3196,2001-05-01,2001,5,28,21938.184,0.3124147256615732,294.51793819862326,78.08104502422033,304.4304185767993,294.11890880094893,100268.53005879716,298.6331396234494,0.8388058626643483,-2.2557220862774114,0.8715959075509778,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,197,599,97.51239530559155,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,2.95600700378418,3.223866701126098,38.49097952289561,25.98029454004988
3197,2001-06-01,2001,6,28,21938.184,0.2749951901839241,293.40737870351086,81.1344381140209,301.35351427349656,293.3811592643513,100547.17832002364,296.83979956523945,1.8335322755678105,-2.3077040144189254,2.2595765896689897,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,125,405,97.51239530559155,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,2.7840497493743896,0.0,25.628416013988282,16.484958464498654
3198,2001-07-01,2001,7,28,21938.184,0.2520439061676822,293.1413475570498,82.64877888868455,299.9858640803575,293.1720369234861,100606.98316883307,296.25929887100745,1.4575104827187872,-2.2698320878566007,2.2492658585666865,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,90,227,97.51239530559155,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,0.0,0.0,15.328694106479782,11.869170094439031
3199,2001-08-01,2001,8,28,21938.184,0.2288646129375914,292.00526898538715,79.29254415491063,299.878816107143,292.2609467107897,100803.9433544094,295.77964757216665,1.7177595770722296,-2.7240535703836253,2.49913308287676,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,58,150,97.51239530559155,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,0.0,1.0304828882217407,10.05794439794257,7.6490207275273745
3200,2001-09-01,2001,9,28,21938.184,0.280817336552299,292.97406530362304,79.36088083242585,303.2858890820956,292.9344606665672,100447.01738441872,296.7712664096028,0.9511065551296136,-2.7044078090224835,1.3687032711691558,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,31,65,97.51239530559155,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,0.0,0.0,4.642128183665801,4.088269699195666
3201,2001-10-01,2001,10,28,21938.184,0.2374503456959379,293.6278273056364,77.0532022664192,304.0070494220439,293.95988436082314,100295.20575974928,297.9487531098822,1.027126772994937,-3.1483418075557905,0.7606424215145839,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,28,88,97.51239530559155,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,2.649751663208008,6.319991111755371,5.609238221929511,3.692630696047698
3202,2001-11-01,2001,11,28,21938.184,0.2588479912939369,293.7537976080186,73.66949448695907,304.6139710926723,294.5028449038662,100145.90198105188,298.8520470569268,0.4351000024952227,-3.690702151561727,0.0594465643417327,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,20,75,97.51239530559155,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,0.0,5.235040187835693,4.593772681752616,2.6375933543197845
3203,2001-12-01,2001,12,28,21938.184,0.1898860051809957,294.64102986554246,75.96982046751297,304.18144735166254,295.305292537488,100095.90539441342,299.232404619543,0.7273682953404906,-3.6409598218037096,0.4932355041044786,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,11,34,97.51239530559155,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,29.96389389038086,0.0,2.1759975860933447,1.4506763448758815
3204,2002-01-01,2002,1,28,21938.184,0.1737183361022997,295.0133872038887,81.58305689364116,304.1183823453347,294.7348183183397,100132.9725116363,298.39326649350033,2.383529814327461,-2.5295206359379296,0.0929211696857039,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,59,193,95.59889077908764,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,92.63594818115234,33.98245620727539,12.185586482122728,7.780900395243363
3205,2002-02-01,2002,2,28,21938.184,0.3018350961842407,294.9016747030282,78.28158704804133,304.45839584760125,295.4212213345558,100174.72413804416,298.97607035470344,0.9602088132343812,-2.857772289624682,0.4870857176565246,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,113,394,95.59889077908764,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,129.3577423095703,50.48298645019531,24.516239469985017,14.902402451906784
3206,2002-03-01,2002,3,28,21938.184,0.2533855001563246,294.98078036957924,77.63295261533703,303.7241864475386,295.39500287892145,100166.21181774832,299.2040404399356,0.8325453932326572,-2.809049402070117,1.070384524374547,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,229,718,95.59889077908764,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,52.125972747802734,19.945781707763672,45.792660311786605,30.20044390696153
3207,2002-04-01,2002,4,28,21938.184,0.2427262432523541,294.4856804811531,76.98391910102535,302.9332308667203,294.75605986201754,100130.53502138962,298.83083301309455,0.8230121383970371,-2.3291125599902425,1.7872361228225409,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,227,688,95.59889077908764,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,0.0,6.599381446838379,44.24528425056467,29.936684571529554
3208,2002-05-01,2002,5,28,21938.184,0.2107354007051227,294.3893906568608,80.33781741959791,302.53040493543153,294.37372134911,100302.11488330076,298.01305621715244,1.7852390771421482,-1.9567311633519224,1.7184901860154245,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,148,457,95.59889077908764,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,0.0,0.0,29.25507865747719,19.518190821966407
3209,2002-06-01,2002,6,28,21938.184,0.2281826200425415,293.78862703941337,83.36052108005931,301.0419434215464,293.5796382456865,100588.35887984245,296.78142798956287,2.142918228956437,-2.290854851721024,2.221182256388643,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,137,439,95.59889077908764,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,0.0,0.0,27.852769101994813,18.067514477090523
3210,2002-07-01,2002,7,28,21938.184,0.2336427913488155,293.2655060166081,82.82387705186926,300.19790776374083,292.50728317392407,100644.91294320307,296.35159402352406,1.4240745263158037,-2.0324701338961435,1.7594331044098428,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,113,333,95.59889077908764,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,0.0,4.134749412536621,21.566553853280702,14.902402451906784
3211,2002-08-01,2002,8,28,21938.184,0.2161604350818503,292.0920175148387,77.91856520080174,299.89541161379026,291.5103428909579,100661.12848497467,296.1595161420255,1.1038295158424758,-2.898425063490981,1.9455512305982787,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,67,221,95.59889077908764,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,2.208038330078125,13.213415145874023,13.926384550997406,8.835937736971278
3212,2002-09-01,2002,9,28,21938.184,0.2500723947582516,292.79799320761003,76.48880306801644,303.54000407774254,292.71445634686285,100467.36137666696,297.2059015547328,0.5740668467468191,-3.019523222846051,0.7320255130045169,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,54,149,95.59889077908764,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,6.3780198097229,4.61881160736084,9.816166888376644,7.121502056663418
3213,2002-10-01,2002,10,28,21938.184,0.222553173110561,292.6864818075572,72.96469925493517,304.47617334269154,293.62927045217856,100332.24765048464,297.8841936802134,0.4857755735408016,-3.749638779712372,0.9380610041335592,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,56,117,95.59889077908764,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,10.66924285888672,11.442022323608398,8.365501830981081,7.385261392095396
3214,2002-11-01,2002,11,28,21938.184,0.2070551723866656,293.2041982300987,70.57521553890645,304.924517648516,294.62334618770086,100260.97525084106,299.0016892083221,0.4060520571974141,-3.796872753294249,0.5569502554174924,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,69,147,95.59889077908764,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,29.12492561340332,9.758976936340332,10.444788413248054,9.099697072403256
3215,2002-12-01,2002,12,28,21938.184,0.1976203842389156,294.19383105500305,71.94025281657967,307.3712292994726,295.1650920397127,100161.69230248767,299.7043385379525,0.6208901798752936,-3.350935230070845,-0.1304004567217998,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,48,83,95.59889077908764,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,34.746246337890625,7.563629150390625,6.334570750627291,6.330224050367482
3216,2003-01-01,2003,1,28,21938.184,0.2410913117424435,294.6864597593984,71.87995712702124,306.9762903715505,295.7238542048679,100139.77171791278,300.24743792346294,0.628392971659721,-3.4673909284537765,-0.2047159949890132,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,105,303,92.93673089248485,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,26.041894912719727,2.130532741546631,19.729044780579656,13.847365110178869
3217,2003-02-01,2003,2,28,21938.184,0.1768320805300919,294.8665982947009,75.92065534865122,305.3337509035446,295.4967696715317,100184.61881016516,299.4667622532065,0.929129709224146,-2.946637783651784,1.190899812681069,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,186,418,92.93673089248485,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,27.25926780700684,30.81804084777832,29.206723155564003,24.529618195173995
3218,2003-03-01,2003,3,28,21938.184,0.2228660122246414,295.150682330006,76.09805886661456,305.00085512739213,295.7005581451419,100117.67335462692,299.72302630722754,1.3179690520950025,-2.7305900524120714,0.8959741650686313,261.98370903140545,95.27876001476844,22.97520329861892,35.10880972842931,1920.4289521998585,1520366,547651,217,610,92.93673089248485,0.99257728345644,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92,24.27350234985352,15.951412200927734,39.990000082204354,28.617887894369662
