iter	Passed	Remaining
6680	442782	1346637
6681	442847	1346570
6682	442918	1346516
6683	442981	1346439
6684	443047	1346372
6685	443123	1346337
6686	443196	1346292
6687	443274	1346259
6688	443338	1346188
6689	443405	1346124
6690	443479	1346081
6691	443547	1346018
6692	443610	1345943
6693	443677	1345879
6694	443739	1345801
6695	443805	1345731
6696	443868	1345655
6697	443930	1345578
6698	443994	1345504
6699	444059	1345432
6700	444126	1345370
6701	444189	1345292
6702	444253	1345220
6703	444321	1345159
6704	444386	1345088
6705	444449	1345014
6706	444513	1344939
6707	444580	1344875
6708	444643	1344799
6709	444705	1344721
6710	444771	1344651
6711	444830	1344566
6712	444893	1344490
6713	444954	1344406
6714	445014	1344322
6715	445073	1344234
6716	445137	1344161
6717	445201	1344088
6718	445266	1344017
6719	445328	1343938
6720	445389	1343856
6721	445452	1343778
6722	445514	1343700
6723	445575	1343617
6724	445637	1343539
6725	445701	1343466
6726	445766	1343397
6727	445831	1343326
6728	445897	1343257
6729	445962	1343187
6730	446026	1343114
6731	446089	1343040
6732	446157	1342977
6733	446222	1342908
6734	446287	1342836
6735	446355	1342778
6736	446421	1342710
6737	446488	1342645
6738	446553	1342574
6739	446616	1342498
6740	446677	1342418
6741	446739	1342338
6742	446798	1342250
6743	446859	1342169
6744	446922	1342091
6745	446983	1342009
6746	447048	1341939
6747	447110	1341861
6748	447174	1341788
6749	447240	1341720
6750	447304	1341648
6751	447369	1341577
6752	447430	1341497
6753	447493	1341421
6754	447560	1341357
6755	447621	1341273
6756	447684	1341198
6757	447747	1341123
6758	447813	1341053
6759	447876	1340979
6760	447939	1340903
6761	448009	1340847
6762	448072	1340771
6763	448135	1340695
6764	448197	1340618
6765	448262	1340545
6766	448324	1340469
6767	448385	1340387
6768	448451	1340319
6769	448515	1340247
6770	448577	1340166
6771	448639	1340089
6772	448703	1340015
6773	448765	1339936
6774	448826	1339854
6775	448886	1339769
6776	448947	1339689
6777	449010	1339613
6778	449071	1339531
6779	449136	1339460
6780	449198	1339382
6781	449260	1339301
6782	449321	1339221
6783	449385	1339148
6784	449447	1339069
6785	449509	1338991
6786	449574	1338921
6787	449636	1338841
6788	449699	1338764
6789	449762	1338688
6790	449828	1338623
6791	449891	1338547
6792	449955	1338473
6793	450015	1338389
6794	450079	1338315
6795	450140	1338234
6796	450201	1338152
6797	450265	1338079
6798	450330	1338010
6799	450406	1337972
6800	450479	1337925
6801	450544	1337856
6802	450607	1337780
6803	450670	1337704
6804	450732	1337626
6805	450796	1337553
6806	450856	1337467
6807	450920	1337394
6808	450980	1337310
6809	451046	1337242
6810	451108	1337163
6811	451170	1337085
6812	451235	1337014
6813	451301	1336948
6814	451362	1336868
6815	451435	1336821
6816	451502	1336756
6817	451567	1336686
6818	451633	1336620
6819	451697	1336548
6820	451760	1336470
6821	451855	1336491
6822	451925	1336436
6823	451992	1336370
6824	452060	1336309
6825	452127	1336247
6826	452202	1336205
6827	452275	1336160
6828	452344	1336100
6829	452416	1336054
6830	452488	1336003
6831	452554	1335936
6832	452619	1335867
6833	452683	1335793
6834	452756	1335746
6835	452824	1335685
6836	452889	1335615
6837	452953	1335543
6838	453022	1335484
6839	453086	1335414
6840	453148	1335335
6841	453212	1335260
6842	453278	1335192
6843	453343	1335124
6844	453408	1335055
6845	453473	1334985
6846	453547	1334939
6847	453613	1334873
6848	453677	1334800
6849	453743	1334733
6850	453820	1334699
6851	453890	1334643
6852	453958	1334584
6853	454018	1334498
6854	454078	1334414
6855	454145	1334351
6856	454210	1334279
6857	454274	1334207
6858	454341	1334143
6859	454404	1334068
6860	454466	1333989
6861	454536	1333932
6862	454602	1333866
6863	454665	1333791
6864	454728	1333717
6865	454788	1333632
6866	454851	1333554
6867	454913	1333477
6868	454975	1333399
6869	455037	1333320
6870	455103	1333252
6871	455173	1333196
6872	455242	1333140
6873	455306	1333066
6874	455369	1332990
6875	455433	1332918
6876	455500	1332855
6877	455570	1332797
6878	455637	1332734
6879	455706	1332677
6880	455774	1332615
6881	455841	1332550
6882	455914	1332506
6883	455984	1332449
6884	456050	1332383
6885	456122	1332334
6886	456195	1332287
6887	456277	1332267
6888	456355	1332234
6889	456428	1332187
6890	456494	1332121
6891	456560	1332053
6892	456624	1331981
6893	456690	1331914
6894	456757	1331850
6895	456823	1331784
6896	456886	1331709
6897	456951	1331637
6898	457018	1331573
6899	457079	1331493
6900	457143	1331419
6901	457212	1331362
6902	457285	1331314
6903	457353	1331254
6904	457422	1331196
6905	457489	1331131
6906	457551	1331053
6907	457620	1330995
6908	457688	1330933
6909	457758	1330877
6910	457822	1330805
6911	457896	1330760
6912	457967	1330710
6913	458036	1330651
6914	458105	1330593
6915	458171	1330526
6916	458243	1330476
6917	458314	1330423
6918	458381	1330360
6919	458446	1330290
6920	458508	1330211
6921	458569	1330129
6922	458632	1330052
6923	458695	1329977
6924	458756	1329896
6925	458823	1329832
6926	458884	1329750
6927	458946	1329671
6928	459011	1329602
6929	459074	1329527
6930	459134	1329442
6931	459198	1329370
6932	459264	1329304
6933	459329	1329233
6934	459392	1329159
6935	459459	1329092
6936	459520	1329011
6937	459580	1328927
6938	459644	1328856
6939	459714	1328800
6940	459782	1328737
6941	459842	1328655
6942	459906	1328582
6943	459974	1328521
6944	460043	1328461
6945	460110	1328399
6946	460178	1328337
6947	460243	1328268
6948	460308	1328197
6949	460372	1328125
6950	460437	1328055
6951	460506	1327998
6952	460571	1327928
6953	460641	1327870
6954	460708	1327806
6955	460774	1327740
6956	460838	1327669
6957	460903	1327598
6958	460965	1327521
6959	461032	1327456
6960	461096	1327382
6961	461160	1327310
6962	461222	1327232
6963	461287	1327162
6964	461352	1327091
6965	461417	1327022
6966	461483	1326955
6967	461546	1326879
6968	461612	1326814
6969	461678	1326745
6970	461741	1326671
6971	461804	1326595
6972	461868	1326522
6973	461931	1326446
6974	461989	1326356
6975	462051	1326279
6976	462122	1326226
6977	462186	1326153
6978	462250	1326079
6979	462309	1325993
6980	462374	1325922
6981	462436	1325845
6982	462496	1325760
6983	462555	1325675
6984	462615	1325591
6985	462679	1325518
6986	462743	1325445
6987	462812	1325386
6988	462876	1325313
6989	462938	1325237
6990	462998	1325152
6991	463063	1325081
6992	463126	1325006
6993	463187	1324924
6994	463250	1324848
6995	463313	1324773
6996	463377	1324702
6997	463441	1324629
6998	463506	1324558
6999	463573	1324494
7000	463636	1324420
7001	463695	1324334
7002	463760	1324264
7003	463826	1324196
7004	463886	1324111
7005	463947	1324031
7006	464009	1323953
7007	464074	1323883
7008	464137	1323807
7009	464199	1323731
7010	464260	1323648
7011	464323	1323574
7012	464385	1323494
7013	464448	1323418
7014	464510	1323342
7015	464574	1323268
7016	464632	1323180
7017	464695	1323103
7018	464760	1323033
7019	464821	1322954
7020	464883	1322875
7021	464946	1322800
7022	465012	1322732
7023	465074	1322654
7024	465138	1322581
7025	465200	1322504
7026	465260	1322421
7027	465324	1322348
7028	465386	1322271
7029	465453	1322205
7030	465518	1322135
7031	465580	1322056
7032	465647	1321994
7033	465710	1321919
7034	465774	1321847
7035	465836	1321768
7036	465897	1321688
7037	465961	1321613
7038	466023	1321536
7039	466086	1321461
7040	466152	1321395
7041	466216	1321322
7042	466282	1321254
7043	466357	1321212
7044	466442	1321200
7045	466514	1321152
7046	466579	1321081
7047	466646	1321016
7048	466707	1320937
7049	466773	1320869
7050	466841	1320807
7051	466904	1320733
7052	466968	1320662
7053	467036	1320599
7054	467108	1320548
7055	467168	1320465
7056	467230	1320387
7057	467291	1320308
7058	467356	1320237
7059	467426	1320182
7060	467493	1320118
7061	467568	1320076
7062	467629	1319996
7063	467697	1319934
7064	467763	1319867
7065	467832	1319808
7066	467898	1319741
7067	467962	1319669
7068	468021	1319584
7069	468083	1319505
7070	468147	1319432
7071	468211	1319361
7072	468276	1319291
7073	468337	1319211
7074	468401	1319137
7075	468466	1319067
7076	468531	1318999
7077	468592	1318918
7078	468654	1318838
7079	468714	1318755
7080	468777	1318679
7081	468837	1318597
7082	468899	1318518
7083	468964	1318448
7084	469031	1318386
7085	469098	1318322
7086	469157	1318236
7087	469221	1318162
7088	469283	1318085
7089	469346	1318008
7090	469414	1317947
7091	469480	1317880
7092	469542	1317804
7093	469608	1317737
7094	469672	1317664
7095	469738	1317599
7096	469808	1317543
7097	469873	1317473
7098	469937	1317399
7099	470003	1317333
7100	470062	1317248
7101	470126	1317175
7102	470191	1317104
7103	470252	1317025
7104	470313	1316945
7105	470382	1316885
7106	470444	1316807
7107	470506	1316730
7108	470570	1316656
7109	470629	1316570
7110	470691	1316491
7111	470749	1316402
7112	470808	1316319
7113	470871	1316243
7114	470943	1316192
7115	471012	1316134
7116	471077	1316063
7117	471140	1315990
7118	471206	1315924
7119	471267	1315842
7120	471333	1315774
7121	471397	1315702
7122	471462	1315635
7123	471524	1315555
7124	471582	1315466
7125	471643	1315386
7126	471702	1315300
7127	471766	1315227
7128	471830	1315155
7129	471893	1315079
7130	471956	1315004
7131	472022	1314937
7132	472086	1314865
7133	472148	1314788
7134	472210	1314710
7135	472272	1314632
7136	472331	1314547
7137	472395	1314474
7138	472457	1314396
7139	472520	1314320
7140	472578	1314234
7141	472637	1314146
7142	472697	1314062
7143	472756	1313976
7144	472815	1313890
7145	472878	1313815
7146	472943	1313746
7147	473007	1313673
7148	473076	1313615
7149	473142	1313550
7150	473209	1313485
7151	473274	1313416
7152	473336	1313338
7153	473399	1313264
7154	473460	1313183
7155	473524	1313112
7156	473586	1313032
7157	473650	1312961
7158	473713	1312884
7159	473775	1312809
7160	473840	1312738
7161	473906	1312672
7162	473980	1312627
7163	474061	1312601
7164	474134	1312554
7165	474202	1312494
7166	474269	1312429
7167	474334	1312361
7168	474396	1312283
7169	474459	1312208
7170	474523	1312135
7171	474591	1312075
7172	474661	1312020
7173	474730	1311959
7174	474792	1311882
7175	474855	1311807
7176	474917	1311731
7177	474987	1311674
7178	475054	1311610
7179	475125	1311558
7180	475191	1311492
7181	475261	1311434
7182	475331	1311380
7183	475394	1311304
7184	475454	1311222
7185	475515	1311142
7186	475581	1311075
7187	475645	1311002
7188	475709	1310931
7189	475772	1310856
7190	475836	1310783
7191	475901	1310713
7192	475961	1310631
7193	476021	1310548
7194	476083	1310470
7195	476147	1310397
7196	476214	1310334
7197	476279	1310263
7198	476343	1310194
7199	476411	1310132
7200	476475	1310058
7201	476533	1309970
7202	476593	1309887
7203	476658	1309817
7204	476717	1309733
7205	476778	1309652
7206	476836	1309563
7207	476896	1309480
7208	476953	1309390
7209	477016	1309314
7210	477080	1309242
7211	477145	1309171
7212	477209	1309100
7213	477274	1309030
7214	477338	1308960
7215	477403	1308890
7216	477472	1308832
7217	477535	1308756
7218	477599	1308683
7219	477661	1308606
7220	477726	1308536
7221	477787	1308457
7222	477848	1308377
7223	477912	1308305
7224	477977	1308236
7225	478039	1308159
7226	478100	1308079
7227	478162	1307999
7228	478225	1307925
7229	478286	1307845
7230	478350	1307774
7231	478411	1307693
7232	478473	1307615
7233	478532	1307529
7234	478592	1307447
7235	478651	1307361
7236	478711	1307277
7237	478772	1307198
7238	478831	1307114
7239	478895	1307040
7240	478962	1306977
7241	479028	1306911
7242	479094	1306845
7243	479159	1306774
7244	479222	1306700
7245	479289	1306637
7246	479360	1306583
7247	479427	1306518
7248	479492	1306450
7249	479561	1306390
7250	479626	1306321
7251	479688	1306245
7252	479752	1306172
7253	479814	1306096
7254	479877	1306019
7255	479937	1305938
7256	480001	1305866
7257	480061	1305783
7258	480125	1305712
7259	480187	1305634
7260	480249	1305555
7261	480317	1305495
7262	480379	1305418
7263	480442	1305343
7264	480503	1305263
7265	480564	1305183
7266	480625	1305103
7267	480686	1305023
7268	480751	1304954
7269	480813	1304877
7270	480883	1304819
7271	480946	1304745
7272	481014	1304684
7273	481084	1304628
7274	481149	1304559
7275	481218	1304501
7276	481285	1304436
7277	481353	1304375
7278	481422	1304318
7279	481490	1304257
7280	481555	1304188
7281	481623	1304126
7282	481691	1304067
7283	481759	1304004
7284	481823	1303933
7285	481891	1303871
7286	481957	1303806
7287	482025	1303745
7288	482096	1303691
7289	482165	1303632
7290	482231	1303565
7291	482306	1303524
7292	482373	1303460
7293	482447	1303416
7294	482520	1303368
7295	482596	1303328
7296	482670	1303282
7297	482738	1303223
7298	482802	1303150
7299	482876	1303104
7300	482950	1303060
7301	483020	1303005
7302	483096	1302965
7303	483165	1302906
7304	483233	1302846
7305	483302	1302787
7306	483372	1302732
7307	483437	1302662
7308	483509	1302610
7309	483575	1302544
7310	483646	1302490
7311	483711	1302421
7312	483776	1302354
7313	483849	1302305
7314	483927	1302270
7315	484006	1302238
7316	484082	1302201
7317	484150	1302139
7318	484218	1302078
7319	484284	1302010
7320	484344	1301928
7321	484406	1301850
7322	484466	1301767
7323	484526	1301684
7324	484585	1301600
7325	484648	1301526
7326	484714	1301457
7327	484773	1301373
7328	484833	1301289
7329	484894	1301210
7330	484956	1301134
7331	485018	1301056
7332	485084	1300990
7333	485158	1300943
7334	485221	1300868
7335	485288	1300805
7336	485354	1300739
7337	485421	1300675
7338	485491	1300618
7339	485558	1300554
7340	485628	1300499
7341	485692	1300429
7342	485756	1300355
7343	485821	1300286
7344	485889	1300225
7345	485962	1300177
7346	486039	1300140
7347	486112	1300094
7348	486183	1300039
7349	486248	1299970
7350	486312	1299897
7351	486376	1299826
7352	486438	1299748
7353	486497	1299665
7354	486559	1299586
7355	486621	1299508
7356	486683	1299432
7357	486750	1299368
7358	486815	1299300
7359	486885	1299244
7360	486950	1299174
7361	487019	1299114
7362	487087	1299054
7363	487152	1298985
7364	487217	1298915
7365	487286	1298857
7366	487354	1298795
7367	487420	1298729
7368	487488	1298668
7369	487553	1298599
7370	487621	1298539
7371	487685	1298467
7372	487748	1298391
7373	487811	1298316
7374	487878	1298251
7375	487954	1298213
7376	488034	1298183
7377	488107	1298137
7378	488176	1298076
7379	488239	1298001
7380	488302	1297929
7381	488365	1297852
7382	488428	1297777
7383	488488	1297696
7384	488548	1297613
7385	488608	1297531
7386	488667	1297446
7387	488727	1297365
7388	488788	1297284
7389	488849	1297202
7390	488914	1297136
7391	488988	1297089
7392	489053	1297020
7393	489116	1296946
7394	489186	1296889
7395	489253	1296827
7396	489322	1296767
7397	489389	1296704
7398	489459	1296647
7399	489525	1296581
7400	489594	1296521
7401	489659	1296454
7402	489722	1296379
7403	489787	1296310
7404	489850	1296235
7405	489915	1296165
7406	489981	1296099
7407	490043	1296022
7408	490106	1295946
7409	490170	1295875
7410	490235	1295807
7411	490296	1295727
7412	490356	1295643
7413	490419	1295571
7414	490478	1295484
7415	490538	1295401
7416	490601	1295326
7417	490660	1295244
7418	490719	1295158
7419	490779	1295075
7420	490837	1294988
7421	490900	1294912
7422	490968	1294852
7423	491030	1294775
7424	491094	1294703
7425	491156	1294627
7426	491217	1294547
7427	491286	1294488
7428	491349	1294413
7429	491413	1294341
7430	491478	1294273
7431	491546	1294211
7432	491610	1294139
7433	491677	1294075
7434	491742	1294008
7435	491808	1293939
7436	491872	1293868
7437	491933	1293789
7438	491994	1293709
7439	492059	1293639
7440	492122	1293566
7441	492185	1293491
7442	492248	1293417
7443	492310	1293341
7444	492374	1293269
7445	492438	1293196
7446	492496	1293109
7447	492557	1293028
7448	492618	1292949
7449	492677	1292865
7450	492737	1292782
7451	492795	1292695
7452	492855	1292612
7453	492915	1292531
7454	492977	1292454
7455	493038	1292373
7456	493099	1292295
7457	493162	1292220
7458	493222	1292138
7459	493285	1292064
7460	493346	1291984
7461	493407	1291904
7462	493468	1291825
7463	493531	1291751
7464	493593	1291674
7465	493657	1291602
7466	493720	1291529
7467	493788	1291466
7468	493849	1291387
7469	493908	1291303
7470	493971	1291229
7471	494032	1291150
7472	494097	1291079
7473	494161	1291007
7474	494220	1290922
7475	494281	1290845
7476	494345	1290771
7477	494407	1290696
7478	494470	1290620
7479	494534	1290549
7480	494595	1290470
7481	494658	1290397
7482	494730	1290344
7483	494802	1290295
7484	494874	1290245
7485	494938	1290172
7486	495003	1290104
7487	495069	1290036
7488	495132	1289962
7489	495195	1289888
7490	495261	1289821
7491	495321	1289739
7492	495384	1289666
7493	495446	1289588
7494	495507	1289509
7495	495576	1289450
7496	495640	1289378
7497	495722	1289353
7498	495788	1289288
7499	495855	1289225
7500	495921	1289157
7501	495989	1289096
7502	496054	1289026
7503	496120	1288960
7504	496188	1288899
7505	496259	1288846
7506	496330	1288792
7507	496393	1288718
7508	496454	1288639
7509	496512	1288551
7510	496576	1288479
7511	496638	1288404
7512	496702	1288333
7513	496764	1288255
7514	496822	1288169
7515	496887	1288098
7516	496949	1288022
7517	497016	1287960
7518	497080	1287888
7519	497156	1287847
7520	497232	1287805
7521	497304	1287755
7522	497377	1287706
7523	497443	1287641
7524	497511	1287579
7525	497576	1287510
7526	497646	1287453
7527	497712	1287388
7528	497777	1287318
7529	497841	1287246
7530	497905	1287175
7531	497968	1287102
7532	498038	1287044
7533	498104	1286980
7534	498173	1286921
7535	498239	1286853
7536	498307	1286791
7537	498375	1286732
7538	498442	1286668
7539	498507	1286597
7540	498570	1286523
7541	498633	1286449
7542	498696	1286375
7543	498758	1286299
7544	498820	1286224
7545	498886	1286155
7546	498950	1286084
7547	499016	1286017
7548	499106	1286013
7549	499187	1285986
7550	499255	1285924
7551	499319	1285853
7552	499386	1285788
7553	499448	1285713
7554	499512	1285640
7555	499579	1285577
7556	499642	1285503
7557	499703	1285424
7558	499769	1285356
7559	499833	1285286
7560	499897	1285214
7561	499964	1285150
7562	500030	1285085
7563	500097	1285020
7564	500163	1284953
7565	500225	1284877
7566	500287	1284800
7567	500355	1284740
7568	500422	1284674
7569	500483	1284595
7570	500543	1284514
7571	500612	1284454
7572	500677	1284386
7573	500742	1284318
7574	500805	1284242
7575	500869	1284171
7576	500932	1284097
7577	500997	1284030
7578	501061	1283957
7579	501126	1283887
7580	501187	1283810
7581	501250	1283735
7582	501314	1283663
7583	501377	1283589
7584	501447	1283532
7585	501521	1283487
7586	501602	1283459
7587	501671	1283401
7588	501736	1283332
7589	501809	1283283
7590	501878	1283225
7591	501954	1283183
7592	502023	1283126
7593	502093	1283070
7594	502161	1283007
7595	502223	1282930
7596	502288	1282861
7597	502351	1282787
7598	502413	1282711
7599	502472	1282626
7600	502531	1282542
7601	502593	1282466
7602	502653	1282384
7603	502713	1282304
7604	502773	1282221
7605	502833	1282139
7606	502896	1282064
7607	502958	1281988
7608	503018	1281906
7609	503080	1281829
7610	503142	1281754
7611	503204	1281677
7612	503268	1281604
7613	503329	1281526
7614	503394	1281456
7615	503464	1281402
7616	503528	1281331
7617	503593	1281261
7618	503656	1281186
7619	503720	1281115
7620	503784	1281044
7621	503844	1280962
7622	503909	1280893
7623	503979	1280838
7624	504042	1280763
7625	504107	1280694
7626	504172	1280625
7627	504238	1280560
7628	504300	1280482
7629	504364	1280411
7630	504425	1280333
7631	504486	1280253
7632	504544	1280167
7633	504603	1280083
7634	504665	1280006
7635	504728	1279932
7636	504787	1279848
7637	504851	1279777
7638	504916	1279707
7639	504981	1279639
7640	505048	1279574
7641	505111	1279502
7642	505178	1279438
7643	505246	1279375
7644	505310	1279303
7645	505370	1279223
7646	505433	1279149
7647	505499	1279084
7648	505561	1279006
7649	505624	1278931
7650	505688	1278859
7651	505751	1278787
7652	505813	1278711
7653	505876	1278636
7654	505942	1278570
7655	506005	1278497
7656	506073	1278434
7657	506137	1278364
7658	506199	1278287
7659	506262	1278213
7660	506326	1278141
7661	506388	1278064
7662	506447	1277982
7663	506507	1277900
7664	506568	1277822
7665	506628	1277741
7666	506689	1277661
7667	506751	1277585
7668	506811	1277504
7669	506873	1277427
7670	506935	1277350
7671	507002	1277286
7672	507074	1277236
7673	507144	1277178
7674	507209	1277109
7675	507272	1277036
7676	507335	1276962
7677	507395	1276880
7678	507461	1276814
7679	507521	1276732
7680	507585	1276662
7681	507647	1276587
7682	507711	1276515
7683	507772	1276436
7684	507833	1276356
7685	507895	1276279
7686	507958	1276207
7687	508024	1276140
7688	508084	1276059
7689	508146	1275983
7690	508213	1275920
7691	508288	1275876
7692	508367	1275841
7693	508436	1275782
7694	508495	1275699
7695	508555	1275616
7696	508614	1275535
7697	508672	1275448
7698	508733	1275368
7699	508792	1275285
7700	508857	1275215
7701	508921	1275146
7702	508983	1275069
7703	509046	1274995
7704	509111	1274925
7705	509173	1274849
7706	509237	1274777
7707	509296	1274694
7708	509357	1274616
7709	509419	1274539
7710	509480	1274460
7711	509545	1274391
7712	509610	1274323
7713	509670	1274242
7714	509747	1274203
7715	509816	1274144
7716	509880	1274073
7717	509949	1274015
7718	510017	1273952
7719	510080	1273880
7720	510147	1273815
7721	510212	1273746
7722	510276	1273675
7723	510339	1273601
7724	510400	1273523
7725	510459	1273440
7726	510519	1273359
7727	510578	1273274
7728	510637	1273191
7729	510695	1273105
7730	510756	1273027
7731	510818	1272950
7732	510878	1272868
7733	510940	1272793
7734	511005	1272724
7735	511065	1272643
7736	511128	1272568
7737	511190	1272494
7738	511260	1272435
7739	511325	1272368
7740	511386	1272289
7741	511448	1272213
7742	511516	1272152
7743	511577	1272074
7744	511640	1272000
7745	511703	1271926
7746	511768	1271857
7747	511830	1271780
7748	511892	1271705
7749	511953	1271627
7750	512018	1271558
7751	512085	1271494
7752	512152	1271431
7753	512219	1271366
7754	512282	1271291
7755	512343	1271214
7756	512403	1271133
7757	512464	1271055
7758	512526	1270978
7759	512588	1270902
7760	512651	1270828
7761	512712	1270750
7762	512771	1270667
7763	512832	1270587
7764	512894	1270512
7765	512958	1270441
7766	513022	1270369
7767	513085	1270297
7768	513152	1270232
7769	513218	1270165
7770	513280	1270089
7771	513342	1270013
7772	513402	1269933
7773	513463	1269855
7774	513526	1269780
7775	513588	1269704
7776	513650	1269628
7777	513715	1269560
7778	513779	1269488
7779	513841	1269413
7780	513903	1269337
7781	513965	1269260
7782	514030	1269192
7783	514099	1269132
7784	514164	1269064
7785	514233	1269006
7786	514297	1268934
7787	514362	1268867
7788	514425	1268792
7789	514486	1268714
7790	514545	1268632
7791	514606	1268551
7792	514667	1268473
7793	514729	1268397
7794	514789	1268316
7795	514854	1268247
7796	514918	1268178
7797	514982	1268107
7798	515046	1268036
7799	515111	1267965
7800	515175	1267896
7801	515238	1267822
7802	515304	1267755
7803	515368	1267685
7804	515433	1267616
7805	515494	1267538
7806	515554	1267456
7807	515613	1267374
7808	515676	1267299
7809	515741	1267232
7810	515803	1267156
7811	515864	1267077
7812	515926	1267002
7813	515991	1266933
7814	516052	1266855
7815	516114	1266779
7816	516179	1266710
7817	516245	1266643
7818	516308	1266570
7819	516371	1266496
7820	516433	1266419
7821	516503	1266365
7822	516579	1266323
7823	516648	1266265
7824	516713	1266195
7825	516774	1266117
7826	516836	1266041
7827	516900	1265971
7828	516964	1265899
7829	517026	1265823
7830	517092	1265757
7831	517160	1265695
7832	517223	1265623
7833	517286	1265548
7834	517349	1265475
7835	517413	1265403
7836	517477	1265333
7837	517550	1265284
7838	517615	1265215
7839	517681	1265150
7840	517747	1265083
7841	517811	1265013
7842	517877	1264946
7843	517943	1264881
7844	518010	1264818
7845	518075	1264748
7846	518142	1264684
7847	518205	1264610
7848	518268	1264537
7849	518333	1264470
7850	518398	1264400
7851	518459	1264322
7852	518521	1264245
7853	518581	1264166
7854	518642	1264089
7855	518701	1264005
7856	518762	1263925
7857	518828	1263860
7858	518894	1263793
7859	518959	1263725
7860	519022	1263652
7861	519083	1263574
7862	519148	1263504
7863	519209	1263428
7864	519271	1263351
7865	519331	1263270
7866	519391	1263190
7867	519453	1263114
7868	519517	1263042
7869	519578	1262966
7870	519643	1262897
7871	519708	1262828
7872	519768	1262748
7873	519833	1262678
7874	519892	1262595
7875	519956	1262526
7876	520022	1262458
7877	520084	1262383
7878	520145	1262306
7879	520210	1262236
7880	520276	1262170
7881	520340	1262099
7882	520402	1262024
7883	520469	1261961
7884	520540	1261906
7885	520622	1261880
7886	520693	1261824
7887	520763	1261768
7888	520824	1261690
7889	520885	1261611
7890	520944	1261529
7891	521009	1261460
7892	521077	1261399
7893	521141	1261329
7894	521205	1261258
7895	521269	1261187
7896	521337	1261126
7897	521405	1261064
7898	521470	1260995
7899	521532	1260920
7900	521593	1260842
7901	521654	1260764
7902	521730	1260722
7903	521799	1260662
7904	521864	1260594
7905	521933	1260535
7906	521997	1260465
7907	522066	1260405
7908	522130	1260336
7909	522198	1260275
7910	522267	1260214
7911	522333	1260148
7912	522397	1260078
7913	522467	1260021
7914	522542	1259976
7915	522614	1259926
7916	522688	1259880
7917	522757	1259820
7918	522826	1259762
7919	522887	1259683
7920	522951	1259611
7921	523013	1259536
7922	523073	1259456
7923	523138	1259387
7924	523198	1259307
7925	523259	1259228
7926	523321	1259153
7927	523383	1259078
7928	523447	1259008
7929	523513	1258940
7930	523578	1258872
7931	523640	1258797
7932	523703	1258724
7933	523769	1258658
7934	523834	1258588
7935	523899	1258521
7936	523962	1258447
7937	524020	1258363
7938	524099	1258326
7939	524165	1258260
7940	524227	1258186
7941	524295	1258124
7942	524357	1258048
7943	524421	1257978
7944	524484	1257905
7945	524548	1257834
7946	524613	1257765
7947	524680	1257701
7948	524748	1257640
7949	524823	1257595
7950	524896	1257546
7951	524979	1257520
7952	525044	1257453
7953	525107	1257379
7954	525170	1257306
7955	525233	1257233
7956	525298	1257165
7957	525361	1257090
7958	525423	1257015
7959	525489	1256949
7960	525551	1256873
7961	525612	1256796
7962	525676	1256724
7963	525738	1256649
7964	525801	1256576
7965	525867	1256510
7966	525930	1256436
7967	525991	1256358
7968	526056	1256290
7969	526123	1256228
7970	526185	1256150
7971	526247	1256076
7972	526310	1256001
7973	526373	1255928
7974	526441	1255868
7975	526505	1255798
7976	526572	1255733
7977	526635	1255661
7978	526702	1255597
7979	526774	1255545
7980	526840	1255478
7981	526901	1255401
7982	526962	1255323
7983	527024	1255247
7984	527087	1255174
7985	527147	1255094
7986	527209	1255018
7987	527276	1254954
7988	527337	1254876
7989	527401	1254806
7990	527472	1254752
7991	527551	1254716
7992	527632	1254685
7993	527700	1254625
7994	527761	1254548
7995	527825	1254476
7996	527891	1254410
7997	527954	1254337
7998	528016	1254261
7999	528079	1254187
8000	528138	1254105
8001	528200	1254030
8002	528260	1253950
8003	528325	1253881
8004	528388	1253808
8005	528449	1253731
8006	528507	1253645
8007	528570	1253572
8008	528638	1253510
8009	528700	1253436
8010	528768	1253373
8011	528833	1253307
8012	528898	1253238
8013	528963	1253169
8014	529033	1253113
8015	529103	1253056
8016	529171	1252996
8017	529240	1252935
8018	529305	1252867
8019	529370	1252799
8020	529436	1252734
8021	529501	1252665
8022	529564	1252592
8023	529625	1252513
8024	529684	1252430
8025	529746	1252355
8026	529810	1252284
8027	529870	1252206
8028	529933	1252131
8029	529997	1252060
8030	530062	1251993
8031	530126	1251922
8032	530187	1251844
8033	530249	1251769
8034	530310	1251691
8035	530372	1251616
8036	530431	1251534
8037	530508	1251492
8038	530587	1251458
8039	530660	1251407
8040	530729	1251349
8041	530795	1251282
8042	530860	1251215
8043	530925	1251146
8044	530988	1251072
8045	531050	1250996
8046	531111	1250920
8047	531173	1250843
8048	531235	1250768
8049	531301	1250702
8050	531366	1250634
8051	531430	1250564
8052	531493	1250491
8053	531560	1250428
8054	531622	1250352
8055	531686	1250281
8056	531747	1250203
8057	531818	1250148
8058	531883	1250080
8059	531946	1250008
8060	532016	1249952
8061	532083	1249888
8062	532150	1249824
8063	532214	1249754
8064	532282	1249693
8065	532342	1249612
8066	532404	1249536
8067	532463	1249454
8068	532524	1249376
8069	532586	1249302
8070	532649	1249229
8071	532714	1249160
8072	532776	1249084
8073	532838	1249008
8074	532899	1248931
8075	532962	1248859
8076	533023	1248781
8077	533088	1248712
