Date,Year,Month,CD_UF,PopTotal_UF,state_index,pred.mean,pred.uci,pred.lci
2019-12-01,2019,12,25,3766528,25,7.088756541833753,7.797632196017129,6.379880887650377
2001-01-01,2001,1,26,8796448,26,10.220034268377418,11.24203769521516,9.198030841539676
2001-02-01,2001,2,26,8796448,26,11.93663624226506,13.130299866491566,10.742972618038554
2001-03-01,2001,3,26,8796448,26,14.312595265725438,15.743854792297983,12.881335739152897
2001-04-01,2001,4,26,8796448,26,23.44127993481005,25.78540792829106,21.097151941329045
2001-05-01,2001,5,26,8796448,26,26.067339908108362,28.6740738989192,23.46060591729753
2001-06-01,2001,6,26,8796448,26,16.96139168900902,18.65753085790992,15.265252520108117
2001-07-01,2001,7,26,8796448,26,13.823761591042201,15.206137750146425,12.441385431937984
2001-08-01,2001,8,26,8796448,26,9.560677218804681,10.51674494068515,8.604609496924214
2001-09-01,2001,9,26,8796448,26,5.672744271324062,6.240018698456469,5.1054698441916555
2001-10-01,2001,10,26,8796448,26,5.843267646213563,6.42759441083492,5.258940881592207
2001-11-01,2001,11,26,8796448,26,7.514396720130671,8.265836392143738,6.762957048117603
2001-12-01,2001,12,26,8796448,26,5.092964796699759,5.6022612763697355,4.583668317029782
2002-01-01,2002,1,26,8796448,26,104.47398768230086,114.92138645053095,94.02658891407077
2002-02-01,2002,2,26,8796448,26,381.5289989777692,419.68189887554615,343.3760990799923
2002-03-01,2002,3,26,8796448,26,392.39702207072673,431.63672427779943,353.15731986365404
2002-04-01,2002,4,26,8796448,26,154.18723557508667,169.60595913259536,138.76851201757802
2002-05-01,2002,5,26,8796448,26,50.44081429231435,55.4848957215458,45.39673286308292
2002-06-01,2002,6,26,8796448,26,16.495294464311048,18.144823910742158,14.845765017879945
2002-07-01,2002,7,26,8796448,26,10.436030543237452,11.479633597561198,9.392427488913707
2002-08-01,2002,8,26,8796448,26,6.0820003710588635,6.69020040816475,5.473800333952977
2002-09-01,2002,9,26,8796448,26,4.410871297141755,4.851958426855931,3.9697841674275796
2002-10-01,2002,10,26,8796448,26,5.343065746537693,5.877372321191462,4.808759171883924
2002-11-01,2002,11,26,8796448,26,5.627271371353528,6.1899985084888804,5.064544234218175
2002-12-01,2002,12,26,8796448,26,5.956949896139896,6.552644885753887,5.361254906525907
2003-01-01,2003,1,26,8796448,26,7.832707019924405,8.615977721916847,7.049436317931966
2003-02-01,2003,2,26,8796448,26,18.450629163043992,20.29569207934839,16.605566246739592
2003-03-01,2003,3,26,8796448,26,41.25528849826657,45.38081734809324,37.129759648439915
2003-04-01,2003,4,26,8796448,26,41.41444364816344,45.555888012979786,37.272999283347104
2003-05-01,2003,5,26,8796448,26,31.96744867928509,35.16419354721361,28.770703811356586
2003-06-01,2003,6,26,8796448,26,14.699114915474974,16.16902640702247,13.229203423927478
2003-07-01,2003,7,26,8796448,26,6.468520020808399,7.11537202288924,5.82166801872756
2003-08-01,2003,8,26,8796448,26,3.8879329474806195,4.2767262422286825,3.4991396527325573
2003-09-01,2003,9,26,8796448,26,1.8530206737992425,2.038322741179167,1.6677186064193186
2003-10-01,2003,10,26,8796448,26,1.5119739240202408,1.663171316422265,1.360776531618217
2003-11-01,2003,11,26,8796448,26,1.955334698732943,2.150868168606238,1.7598012288596487
2003-12-01,2003,12,26,8796448,26,2.6715328732688466,2.938686160595731,2.404379585941962
2004-01-01,2004,1,26,8796448,26,3.0694207480110154,3.376362822812117,2.762478673209914
2004-02-01,2004,2,26,8796448,26,6.025159246095696,6.627675170705267,5.422643321486127
2004-03-01,2004,3,26,8796448,26,5.26348817158926,5.789836988748187,4.737139354430334
2004-04-01,2004,4,26,8796448,26,3.2740487978784167,3.601453677666258,2.9466439180905746
2004-05-01,2004,5,26,8796448,26,2.182699198585611,2.400969118444172,1.9644292787270499
2004-06-01,2004,6,26,8796448,26,1.8189159988213424,2.000807598703477,1.6370243989392084
2004-07-01,2004,7,26,8796448,26,1.432396349071807,1.5756359839789882,1.2891567141646265
2004-08-01,2004,8,26,8796448,26,1.1027178242854387,1.2129896067139827,0.9924460418568949
2004-09-01,2004,9,26,8796448,26,0.67072527456537,0.737797802021907,0.603652747108833
2004-10-01,2004,10,26,8796448,26,0.67072527456537,0.737797802021907,0.603652747108833
2004-11-01,2004,11,26,8796448,26,0.6820934995580034,0.7503028495138038,0.613884149602203
2004-12-01,2004,12,26,8796448,26,0.6593570495727366,0.7252927545300104,0.593421344615463
2005-01-01,2005,1,26,8796448,26,0.8639850994401376,0.9503836093841516,0.777586589496124
2005-02-01,2005,2,26,8796448,26,1.580183273976041,1.7382016013736452,1.4221649465784372
2005-03-01,2005,3,26,8796448,26,3.2399441229005164,3.563938535190568,2.9159497106104646
2005-04-01,2005,4,26,8796448,26,14.790060715416042,16.269066786957644,13.311054643874439
2005-05-01,2005,5,26,8796448,26,14.915111190335006,16.406622309368508,13.423600071301507
2005-06-01,2005,6,26,8796448,26,8.287436019629741,9.116179621592716,7.458692417666767
2005-07-01,2005,7,26,8796448,26,6.8891443455358345,7.5780587800894175,6.20022991098225
2005-08-01,2005,8,26,8796448,26,3.8879329474806195,4.2767262422286825,3.4991396527325573
2005-09-01,2005,9,26,8796448,26,2.9216338231067813,3.21379720541746,2.6294704407961036
2005-10-01,2005,10,26,8796448,26,1.9894393737108431,2.1883833110819277,1.7904954363397587
2005-11-01,2005,11,26,8796448,26,1.9780711487182099,2.1758782635900307,1.7802640338463886
2005-12-01,2005,12,26,8796448,26,1.2732411991749397,1.4005653190924339,1.1459170792574456
2006-01-01,2006,1,26,8796448,26,4.6950769219575905,5.164584614153349,4.225569229761831
2006-02-01,2006,2,26,8796448,26,4.194875022281721,4.614362524509893,3.7753875200535494
2006-03-01,2006,3,26,8796448,26,9.401522068907814,10.341674275798596,8.461369862017033
2006-04-01,2006,4,26,8796448,26,13.766920466079036,15.143612512686941,12.390228419471134
2006-05-01,2006,5,26,8796448,26,22.042988260716143,24.24728708678776,19.838689434644532
2006-06-01,2006,6,26,8796448,26,15.722255164811978,17.294480681293177,14.150029648330781
2006-07-01,2006,7,26,8796448,26,10.69749971806802,11.767249689874824,9.627749746261218
2006-08-01,2006,8,26,8796448,26,7.377978020219071,8.115775822240979,6.640180218197163
2006-09-01,2006,9,26,8796448,26,3.785618922546919,4.164180814801611,3.407057030292227
2006-10-01,2006,10,26,8796448,26,2.478273048394079,2.726100353233487,2.230445743554671
2006-11-01,2006,11,26,8796448,26,2.68290109826148,2.951191208087628,2.414610988435332
2006-12-01,2006,12,26,8796448,26,2.8079515731804476,3.088746730498493,2.527156415862403
2007-01-01,2007,1,26,8796448,26,9.310576268966747,10.241633895863423,8.379518642070073
2007-02-01,2007,2,26,8796448,26,15.83593741473831,17.419531156212145,14.252343673264482
2007-03-01,2007,3,26,8796448,26,35.75306760183201,39.32837436201522,32.17776084164881
2007-04-01,2007,4,26,8796448,26,59.87644103620007,65.86408513982008,53.888796932580064
2007-05-01,2007,5,26,8796448,26,57.26174928789439,62.98792421668383,51.53557435910495
2007-06-01,2007,6,26,8796448,26,34.127411427885434,37.54015257067398,30.714670285096894
2007-07-01,2007,7,26,8796448,26,20.246808711880067,22.271489583068075,18.222127840692064
2007-08-01,2007,8,26,8796448,26,7.468923820160137,8.215816202176152,6.722031438144125
2007-09-01,2007,9,26,8796448,26,4.092560997348021,4.501817097082823,3.683304897613218
2007-10-01,2007,10,26,8796448,26,4.388134847156489,4.826948331872138,3.9493213624408403
2007-11-01,2007,11,26,8796448,26,3.831091822517452,4.2142010047691985,3.447982640265707
2007-12-01,2007,12,26,8796448,26,4.365398397171222,4.801938236888344,3.9288585574540997
2008-01-01,2008,1,26,8796448,26,6.798198545594768,7.478018400154245,6.11837869103529
2008-02-01,2008,2,26,8796448,26,11.50464369254499,12.65510806179949,10.354179323290493
2008-03-01,2008,3,26,8796448,26,30.43273830527959,33.476012135807544,27.38946447475163
2008-04-01,2008,4,26,8796448,26,74.08672227699181,81.49539450469099,66.67805004929262
2008-05-01,2008,5,26,8796448,26,55.14725943926458,60.661985383191045,49.63253349533812
2008-06-01,2008,6,26,8796448,26,19.041776862660928,20.945954548927023,17.137599176394836
2008-07-01,2008,7,26,8796448,26,7.696288320012805,8.465917152014086,6.926659488011526
2008-08-01,2008,8,26,8796448,26,3.3649945978194835,3.701494057601432,3.0284951380375356
2008-09-01,2008,9,26,8796448,26,1.625656173946575,1.7882217913412324,1.4630905565519174
2008-10-01,2008,10,26,8796448,26,1.2732411991749397,1.4005653190924339,1.1459170792574456
2008-11-01,2008,11,26,8796448,26,1.2505047491896728,1.3755552241086404,1.1254542742707057
2008-12-01,2008,12,26,8796448,26,1.2959776491602064,1.4255754140762271,1.166379884244186
2009-01-01,2009,1,26,8796448,26,1.455132799057074,1.6006460789627814,1.3096195191513667
2009-02-01,2009,2,26,8796448,26,2.01217582369611,2.2133934060657214,1.810958241326499
2009-03-01,2009,3,26,8796448,26,4.001615197406954,4.40177671714765,3.601453677666258
2009-04-01,2009,4,26,8796448,26,3.8879329474806195,4.2767262422286825,3.4991396527325573
2009-05-01,2009,5,26,8796448,26,4.774654496906024,5.252119946596626,4.297189047215421
2009-06-01,2009,6,26,8796448,26,4.62686757200179,5.089554329201969,4.164180814801611
2009-07-01,2009,7,26,8796448,26,3.6037273226647843,3.9641000549312637,3.2433545903983063
2009-08-01,2009,8,26,8796448,26,2.4441683734161788,2.6885852107577968,2.199751536074561
2009-09-01,2009,9,26,8796448,26,1.0004037993517385,1.1004441792869124,0.9003634194165645
2009-10-01,2009,10,26,8796448,26,1.2959776491602064,1.4255754140762271,1.166379884244186
2009-11-01,2009,11,26,8796448,26,2.2963814485119447,2.5260195933631397,2.0667433036607505
2009-12-01,2009,12,26,8796448,26,2.2850132235193117,2.513514545871243,2.0565119011673803
2010-01-01,2010,1,26,8796448,26,4.297189047215421,4.726907951936964,3.8674701424938793
2010-02-01,2010,2,26,8796448,26,13.255350341410534,14.580885375551587,11.92981530726948
2010-03-01,2010,3,26,8796448,26,28.659295206428776,31.525224727071656,25.793365685785904
2010-04-01,2010,4,26,8796448,26,33.956888052995936,37.352576858295535,30.561199247696347
2010-05-01,2010,5,26,8796448,26,75.09849430133617,82.60834373146979,67.58864487120256
2010-06-01,2010,6,26,8796448,26,82.19226669673941,90.41149336641337,73.97304002706547
2010-07-01,2010,7,26,8796448,26,66.98158165659594,73.67973982225554,60.28342349093634
2010-08-01,2010,8,26,8796448,26,37.46966957571966,41.21663653329163,33.72270261814769
2010-09-01,2010,9,26,8796448,26,13.403137266314767,14.743450992946245,12.062823539683292
2010-10-01,2010,10,26,8796448,26,6.968721920484269,7.665594112532696,6.271849728435842
2010-11-01,2010,11,26,8796448,26,6.957353695491635,7.653089065040799,6.2616183259424725
2010-12-01,2010,12,26,8796448,26,6.025159246095696,6.627675170705267,5.422643321486127
2011-01-01,2011,1,26,8796448,26,8.85584726926141,9.741431996187552,7.970262542335271
2011-02-01,2011,2,26,8796448,26,17.52980293864069,19.28278323250476,15.776822644776619
2011-03-01,2011,3,26,8796448,26,31.52408790457239,34.676496695029634,28.371679114115157
2011-04-01,2011,4,26,8796448,26,32.74048797878417,36.01453677666258,29.466439180905745
2011-05-01,2011,5,26,8796448,26,30.296319605367987,33.32595156590479,27.266687644831183
2011-06-01,2011,6,26,8796448,26,18.87125348777143,20.758378836548573,16.984128138994283
2011-07-01,2011,7,26,8796448,26,12.243578317066163,13.467936148772779,11.019220485359547
2011-08-01,2011,8,26,8796448,26,8.139649094725508,8.953614004198059,7.325684185252956
2011-09-01,2011,9,26,8796448,26,6.934617245506368,7.628078970057006,6.241155520955731
2011-10-01,2011,10,26,8796448,26,7.298400445270637,8.028240489797701,6.568560400743573
2011-11-01,2011,11,26,8796448,26,5.479484446449294,6.027432891094223,4.931536001804365
2011-12-01,2011,12,26,8796448,26,2.64879642328358,2.9136760656119383,2.383916780955222
2012-01-01,2012,1,26,8796448,26,40.50498564875277,44.55548421362805,36.454487083877495
2012-02-01,2012,2,26,8796448,26,60.8427401605739,66.9270141766313,54.75846614451652
2012-03-01,2012,3,26,8796448,26,89.07004281728261,97.97704709901087,80.16303853555435
2012-04-01,2012,4,26,8796448,26,71.81307727846513,78.99438500631165,64.63176955061861
2012-05-01,2012,5,26,8796448,26,37.66292940059442,41.429222340653865,33.896636460534985
2012-06-01,2012,6,26,8796448,26,17.02960103896482,18.732561142861304,15.326640935068337
2012-07-01,2012,7,26,8796448,26,13.98291674093907,15.381208415032976,12.584625066845165
2012-08-01,2012,8,26,8796448,26,6.366205995874698,7.002826595462169,5.729585396287228
2012-09-01,2012,9,26,8796448,26,3.058052523018382,3.3638577753202203,2.7522472707165435
2012-10-01,2012,10,26,8796448,26,3.0239478480404816,3.32634263284453,2.721553063236434
2012-11-01,2012,11,26,8796448,26,3.2399441229005164,3.563938535190568,2.9159497106104646
2012-12-01,2012,12,26,8796448,26,6.5708340457420995,7.22791745031631,5.91375064116789
2013-01-01,2013,1,26,8796448,26,2.9216338231067813,3.21379720541746,2.6294704407961036
2013-02-01,2013,2,26,8796448,26,4.342661947185955,4.776928141904551,3.9083957524673596
2013-03-01,2013,3,26,8796448,26,8.253331344651842,9.078664479117025,7.427998210186657
2013-04-01,2013,4,26,8796448,26,14.721851365460239,16.194036502006266,13.249666228914217
2013-05-01,2013,5,26,8796448,26,16.415716889362614,18.057288578298877,14.774145200426355
2013-06-01,2013,6,26,8796448,26,9.85625106861315,10.841876175474464,8.870625961751834
2013-07-01,2013,7,26,8796448,26,6.5708340457420995,7.22791745031631,5.91375064116789
2013-08-01,2013,8,26,8796448,26,5.650007821338795,6.2150086034726755,5.085007039204915
2013-09-01,2013,9,26,8796448,26,3.7287777975837515,4.101655577342127,3.355900017825377
2013-10-01,2013,10,26,8796448,26,3.6264637726500517,3.989110149915057,3.2638173953850464
2013-11-01,2013,11,26,8796448,26,2.933002048099415,3.226302252909356,2.6397018432894734
2013-12-01,2013,12,26,8796448,26,2.01217582369611,2.2133934060657214,1.810958241326499
2014-01-01,2014,1,26,8796448,26,4.365398397171222,4.801938236888344,3.9288585574540997
2014-02-01,2014,2,26,8796448,26,5.684112496316695,6.252523745948365,5.115701246685026
2014-03-01,2014,3,26,8796448,26,10.515608118185886,11.567168930004476,9.464047306367299
2014-04-01,2014,4,26,8796448,26,17.620748738581756,19.382823612439932,15.85867386472358
2014-05-01,2014,5,26,8796448,26,23.46401638479532,25.81041802327485,21.117614746315787
2014-06-01,2014,6,26,8796448,26,16.518030914296318,18.16983400572595,14.866227822866684
2014-07-01,2014,7,26,8796448,26,10.208666043384785,11.229532647723264,9.187799439046307
2014-08-01,2014,8,26,8796448,26,5.763690071265129,6.340059078391643,5.187321064138616
2014-09-01,2014,9,26,8796448,26,4.66097224697969,5.127069471677659,4.194875022281721
2014-10-01,2014,10,26,8796448,26,5.5476937964050945,6.102463176045605,4.992924416764585
2014-11-01,2014,11,26,8796448,26,7.593974295079105,8.353371724587015,6.834576865571195
2014-12-01,2014,12,26,8796448,26,8.764901469320344,9.64139161625238,7.888411322388309
2015-01-01,2015,1,26,8796448,26,30.796521505043856,33.876173655548236,27.71686935453947
2015-02-01,2015,2,26,8796448,26,48.724212318426716,53.59663355026939,43.85179108658404
2015-03-01,2015,3,26,8796448,26,183.88103925584508,202.26914318142957,165.49293533026056
2015-04-01,2015,4,26,8796448,26,257.06967175841885,282.7766389342608,231.36270458257698
2015-05-01,2015,5,26,8796448,26,169.1478196653922,186.06260163193147,152.233037698853
2015-06-01,2015,6,26,8796448,26,66.84516295668433,73.52967925235278,60.1606466610159
2015-07-01,2015,7,26,8796448,26,30.603261680169087,33.663587848186,27.54293551215218
2015-08-01,2015,8,26,8796448,26,28.318248456649776,31.15007330231476,25.486423610984797
2015-09-01,2015,9,26,8796448,26,42.52852969744151,46.78138266718567,38.27567672769736
2015-10-01,2015,10,26,8796448,26,62.05914023478567,68.26505425826424,55.85322621130711
2015-11-01,2015,11,26,8796448,26,177.1737865101914,194.89116516121052,159.45640785917226
2015-12-01,2015,12,26,8796448,26,171.1941001640662,188.31351018047286,154.0746901476596
2016-01-01,2016,1,26,8796448,26,207.8566257653089,228.64228834183982,187.07096318877805
2016-02-01,2016,2,26,8796448,26,226.90977085296245,249.6007479382587,204.2187937676662
2016-03-01,2016,3,26,8796448,26,118.11585767346091,129.92744344080702,106.30427190611482
2016-04-01,2016,4,26,8796448,26,49.16757309313941,54.08433040245336,44.25081578382547
2016-05-01,2016,5,26,8796448,26,24.691784683999725,27.160963152399695,22.22260621559975
2016-06-01,2016,6,26,8796448,26,16.745395414148984,18.419934955563885,15.070855872734086
2016-07-01,2016,7,26,8796448,26,12.164000742117727,13.3804008163295,10.947600667905954
2016-08-01,2016,8,26,8796448,26,10.799813743001721,11.879795117301892,9.71983236870155
2016-09-01,2016,9,26,8796448,26,6.855039670557934,7.540543637613728,6.169535703502142
2016-10-01,2016,10,26,8796448,26,6.559465820749466,7.2154124028244135,5.90351923867452
2016-11-01,2016,11,26,8796448,26,7.264295770292737,7.990725347322011,6.537866193263462
2016-12-01,2016,12,26,8796448,26,23.986954734456454,26.385650207902096,21.58825926101081
2017-01-01,2017,1,26,8796448,26,5.922845221161997,6.515129743278196,5.3305606990457965
2017-02-01,2017,2,26,8796448,26,5.115701246685026,5.627271371353529,4.604131122016523
2017-03-01,2017,3,26,8796448,26,8.037335069791807,8.841068576770988,7.233601562812627
2017-04-01,2017,4,26,8796448,26,9.333312718952012,10.266643990847216,8.399981447056811
2017-05-01,2017,5,26,8796448,26,13.664606441145336,15.031067085259869,12.2981457970308
2017-06-01,2017,6,26,8796448,26,13.084826966521033,14.393309663173138,11.77634426986893
2017-07-01,2017,7,26,8796448,26,8.639850994401376,9.503836093841516,7.775865894961239
2017-08-01,2017,8,26,8796448,26,7.7190247699980725,8.49092724699788,6.947122292998265
2017-09-01,2017,9,26,8796448,26,5.479484446449294,6.027432891094223,4.931536001804365
2017-10-01,2017,10,26,8796448,26,4.558658222045989,5.014524044250589,4.102792399841391
2017-11-01,2017,11,26,8796448,26,3.9788787474216862,4.3767666221638555,3.5809908726795174
2017-12-01,2017,12,26,8796448,26,4.376766622163855,4.814443284380241,3.93908995994747
2018-01-01,2018,1,26,8796448,26,5.729585396287228,6.302543935915953,5.156626856658506
2018-02-01,2018,2,26,8796448,26,7.355241570233804,8.090765727257185,6.619717413210424
2018-03-01,2018,3,26,8796448,26,15.074266340231874,16.581692974255063,13.566839706208688
2018-04-01,2018,4,26,8796448,26,22.588663060362546,24.847529366398806,20.329796754326292
2018-05-01,2018,5,26,8796448,26,16.267929964458382,17.89472296090422,14.641136968012544
2018-06-01,2018,6,26,8796448,26,12.198105417095627,13.417915958805192,10.978294875386066
2018-07-01,2018,7,26,8796448,26,10.29961184332585,11.329573027658439,9.269650658993266
2018-08-01,2018,8,26,8796448,26,9.367417393929914,10.304159133322907,8.430675654536923
2018-09-01,2018,9,26,8796448,26,6.252523745948365,6.877776120543202,5.627271371353528
2018-10-01,2018,10,26,8796448,26,7.991862169821273,8.791048386803402,7.192675952839147
2018-11-01,2018,11,26,8796448,26,7.889548144887573,8.678502959376331,7.100593330398816
2018-12-01,2018,12,26,8796448,26,6.7413574206316,7.41549316269476,6.0672216785684405
2019-01-01,2019,1,26,8796448,26,8.696692119364544,9.566361331301,7.827022907428089
2019-02-01,2019,2,26,8796448,26,18.10958241326499,19.92054065459149,16.298624171938492
2019-03-01,2019,3,26,8796448,26,28.39782603159821,31.23760863475803,25.55804342843839
2019-04-01,2019,4,26,8796448,26,55.30641458916145,60.837056048077585,49.7757731302453
2019-05-01,2019,5,26,8796448,26,102.6778081334648,112.94558894681126,92.4100273201183
2019-06-01,2019,6,26,8796448,26,61.47936076016138,67.6272968361775,55.33142468414524
2019-07-01,2019,7,26,8796448,26,40.925609973480206,45.01817097082823,36.83304897613218
2019-08-01,2019,8,26,8796448,26,35.86674985175834,39.45342483693418,32.28007486658251
2019-09-01,2019,9,26,8796448,26,30.25084670539745,33.275931375937205,27.225762034857706
2019-10-01,2019,10,26,8796448,26,24.373474384205988,26.810821822626586,21.93612694578539
2019-11-01,2019,11,26,8796448,26,15.540363564929844,17.09439992142283,13.98632720843686
2019-12-01,2019,12,26,8796448,26,10.231402493370052,11.254542742707057,9.208262244033046
2001-01-01,2001,1,27,3120494,27,5.287624331275753,5.81638676440333,4.758861898148178
2001-02-01,2001,2,27,3120494,27,6.0887795329842005,6.697657486282621,5.479901579685781
2001-03-01,2001,3,27,3120494,27,23.265547057613315,25.592101763374647,20.93899235185198
2001-04-01,2001,4,27,3120494,27,9.61386242050137,10.575248662551505,8.652476178451233
2001-05-01,2001,5,27,3120494,27,3.9096373843372234,4.300601122770947,3.518673645903501
2001-06-01,2001,6,27,3120494,27,2.7559738938770595,3.0315712832647654,2.4803765044893535
2001-07-01,2001,7,27,3120494,27,2.5636966454670316,2.8200663100137353,2.3073269809203287
2001-08-01,2001,8,27,3120494,27,2.691881477740383,2.9610696255144218,2.422693329966345
2001-09-01,2001,9,27,3120494,27,2.5316504373986937,2.7848154811385637,2.2784853936588245
2001-10-01,2001,10,27,3120494,27,2.179142148646977,2.397056363511675,1.9612279337822796
2001-11-01,2001,11,27,3120494,27,1.5702641953485572,1.7272906148834128,1.4132377758137014
2001-12-01,2001,12,27,3120494,27,1.0254786581868127,1.128026524005494,0.9229307923681315
2002-01-01,2002,1,27,3120494,27,8.972938259134612,9.870232085048073,8.07564443322115
2002-02-01,2002,2,27,3120494,27,34.03307296857485,37.436380265432334,30.629765671717365
2002-03-01,2002,3,27,3120494,27,69.21980942760986,76.14179037037084,62.29782848484887
2002-04-01,2002,4,27,3120494,27,47.97317347830183,52.77049082613201,43.17585613047165
2002-05-01,2002,5,27,3120494,27,28.713402429230758,31.584742672153837,25.84206218630768
2002-06-01,2002,6,27,3120494,27,16.247427490647315,17.872170239712045,14.622684741582583
2002-07-01,2002,7,27,3120494,27,11.88914319335336,13.078057512688696,10.700228874018025
2002-08-01,2002,8,27,3120494,27,6.85788852662431,7.543677379286741,6.172099673961879
2002-09-01,2002,9,27,3120494,27,4.678746377977333,5.146621015775067,4.2108717401796
2002-10-01,2002,10,27,3120494,27,3.3007594310388035,3.630835374142684,2.970683487934923
2002-11-01,2002,11,27,3120494,27,4.198053256952265,4.617858582647492,3.7782479312570385
2002-12-01,2002,12,27,3120494,27,4.6146539618406575,5.076119358024723,4.153188565656591
2003-01-01,2003,1,27,3120494,27,5.031254666729049,5.534380133401956,4.528129200056146
2003-02-01,2003,2,27,3120494,27,8.684522386519571,9.552974625171528,7.816070147867613
2003-03-01,2003,3,27,3120494,27,10.9918493674399,12.09103430418389,9.892664430695909
2003-04-01,2003,4,27,3120494,27,19.35590967327609,21.2915006406037,17.420318705948482
2003-05-01,2003,5,27,3120494,27,42.7816877712311,47.05985654835421,38.503518994107985
2003-06-01,2003,6,27,3120494,27,42.749641563162754,47.024605719479034,38.47467740684649
2003-07-01,2003,7,27,3120494,27,28.296801724342362,31.1264818967766,25.46712155190813
2003-08-01,2003,8,27,3120494,27,10.639341078688181,11.703275186557002,9.575406970819364
2003-09-01,2003,9,27,3120494,27,8.011552017084474,8.812707218792923,7.210396815376027
2003-10-01,2003,10,27,3120494,27,8.139736849357826,8.95371053429361,7.3257631644220425
2003-11-01,2003,11,27,3120494,27,6.954027150829324,7.649429865912257,6.258624435746392
2003-12-01,2003,12,27,3120494,27,4.069868424678913,4.476855267146805,3.6628815822110212
2004-01-01,2004,1,27,3120494,27,6.024687116847525,6.627155828532278,5.422218405162773
2004-02-01,2004,2,27,3120494,27,10.062509333458099,11.068760266803912,9.056258400112291
2004-03-01,2004,3,27,3120494,27,19.420002089412765,21.362002298354042,17.47800188047149
2004-04-01,2004,4,27,3120494,27,25.89333611921702,28.482669731138724,23.304002507295323
2004-05-01,2004,5,27,3120494,27,28.04043205979566,30.84447526577523,25.23638885381609
2004-06-01,2004,6,27,3120494,27,13.972146717795324,15.369361389574857,12.574932046015793
2004-07-01,2004,7,27,3120494,27,11.857096985285022,13.042806683813527,10.67138728675652
2004-08-01,2004,8,27,3120494,27,7.626997520264419,8.389697272290862,6.864297768237978
2004-09-01,2004,9,27,3120494,27,5.319670539344091,5.851637593278501,4.787703485409682
2004-10-01,2004,10,27,3120494,27,8.043598225152811,8.847958047668094,7.239238402637531
2004-11-01,2004,11,27,3120494,27,5.095347082865725,5.604881791152298,4.585812374579152
2004-12-01,2004,12,27,3120494,27,3.3328056391071414,3.666086203017856,2.9995250751964275
2005-01-01,2005,1,27,3120494,27,2.6277890616037074,2.8905679677640785,2.3650101554433367
2005-02-01,2005,2,27,3120494,27,10.318878998004802,11.350766897805286,9.286991098204323
2005-03-01,2005,3,27,3120494,27,8.428152721972868,9.270967994170155,7.585337449775581
2005-04-01,2005,4,27,3120494,27,9.229307923681315,10.152238716049446,8.306377131313182
2005-05-01,2005,5,27,3120494,27,12.626205978925134,13.888826576817648,11.36358538103262
2005-06-01,2005,6,27,3120494,27,9.1331692994763,10.046486229423932,8.21985236952867
2005-07-01,2005,7,27,3120494,27,8.812707218792923,9.693977940672214,7.93143649691363
2005-08-01,2005,8,27,3120494,27,7.370627855717716,8.107690641289489,6.633565070145945
2005-09-01,2005,9,27,3120494,27,5.511947787754119,6.063142566529531,4.960753008978707
2005-10-01,2005,10,27,3120494,27,4.550561545703982,5.005617700274381,4.0955053911335835
2005-11-01,2005,11,27,3120494,27,3.5891753036538447,3.9480928340192296,3.23025777328846
2005-12-01,2005,12,27,3120494,27,2.4996042293303558,2.7495646522633916,2.2496438063973203
2006-01-01,2006,1,27,3120494,27,6.056733324915863,6.662406657407449,5.451059992424276
2006-02-01,2006,2,27,3120494,27,6.473334029804255,7.120667432784681,5.826000626823831
2006-03-01,2006,3,27,3120494,27,4.742838794114009,5.21712267352541,4.268554914702609
2006-04-01,2006,4,27,3120494,27,4.42237671343063,4.864614384773693,3.980139042087567
2006-05-01,2006,5,27,3120494,27,8.55633755424622,9.411971309670841,7.700703798821597
2006-06-01,2006,6,27,3120494,27,10.254786581868126,11.280265240054941,9.229307923681315
2006-07-01,2006,7,27,3120494,27,15.638549537348894,17.202404491083787,14.074694583614004
2006-08-01,2006,8,27,3120494,27,15.959011618032273,17.554912779835504,14.363110456229046
2006-09-01,2006,9,27,3120494,27,8.780661010724584,9.658727111797043,7.902594909652126
2006-10-01,2006,10,27,3120494,27,8.011552017084474,8.812707218792923,7.210396815376027
2006-11-01,2006,11,27,3120494,27,6.889934734692648,7.578928208161913,6.200941261223383
2006-12-01,2006,12,27,3120494,27,5.319670539344091,5.851637593278501,4.787703485409682
2007-01-01,2007,1,27,3120494,27,8.203829265494502,9.024212192043953,7.383446338945052
2007-02-01,2007,2,27,3120494,27,7.626997520264419,8.389697272290862,6.864297768237978
2007-03-01,2007,3,27,3120494,27,20.28524970725789,22.31377467798368,18.2567247365321
2007-04-01,2007,4,27,3120494,27,25.47673541432863,28.024408955761494,22.929061872895765
2007-05-01,2007,5,27,3120494,27,47.49248035727676,52.24172839300445,42.74323232154909
2007-06-01,2007,6,27,3120494,27,51.20984049320396,56.33082454252436,46.08885644388357
2007-07-01,2007,7,27,3120494,27,60.72756428950032,66.80032071845035,54.654807860550285
2007-08-01,2007,8,27,3120494,27,45.79403132965486,50.373434462620345,41.214628196689375
2007-09-01,2007,9,27,3120494,27,22.84894635272492,25.133840987997413,20.56405171745243
2007-10-01,2007,10,27,3120494,27,19.51614071361778,21.46775478497956,17.564526642256002
2007-11-01,2007,11,27,3120494,27,17.40109098110748,19.14120007921823,15.660981882996731
2007-12-01,2007,12,27,3120494,27,14.036239133932,15.439863047325199,12.632615220538797
